dataset,source_id,target_id,t_src,t_tgt,dt,dist_3d_um,dist_xy_um,dist_z_um,dz_um,dy_um,dx_um,velocity_um_per_frame,fwd_rank,bwd_rank,margin_fwd_um,margin_bwd_um,is_mnn,comp_count_10um,comp_count_15um,cos_gap_prev,cos_next_gap,dead_reckoning_fwd_um,dead_reckoning_bwd_um,dead_reckoning_mean_um,intensity_diff,intensity_ratio,snr_diff,snr_ratio,transformer_prob,ilp_selected,is_gt_edge
44b6_0113de3b,134,360,0,1,1,1.62,1.62,0.0,0.0,1.62,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,2.3,2.3,323.0,0.8216,1.0141,0.698,0.9644,1,0
44b6_0113de3b,37,261,0,1,1,1.62,1.62,0.0,0.0,0.0,1.62,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,2.3,2.3,209.0,1.1532,0.1763,0.9374,0.9642,1,0
44b6_0113de3b,188,416,0,1,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.0,0.5774,0.0,2.3,2.3,258.0,0.8764,0.9017,0.7418,0.9628,1,0
44b6_0113de3b,156,378,0,1,1,2.81,2.3,1.62,-1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.0,-0.7746,0.0,6.08,6.08,62.0,0.9421,1.2397,1.5701,0.9624,1,0
44b6_0113de3b,132,357,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,16.0,1.0142,0.1036,0.9589,0.9602,1,0
44b6_0113de3b,2,229,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,474.0,0.652,0.3834,0.7157,0.9586,1,0
44b6_0113de3b,104,337,0,1,1,3.63,1.62,3.25,3.25,1.62,0.0,3.63,1,1,999.0,999.0,1,1,1,0.0,0.4472,0.0,3.25,3.25,3.0,0.9959,1.0921,0.6691,0.9572,1,0
44b6_0113de3b,135,364,0,1,1,2.3,1.62,1.62,1.62,1.62,0.0,2.3,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,2.81,2.81,204.0,0.8359,0.5682,0.8019,0.9565,1,0
44b6_0113de3b,68,302,0,1,1,4.88,3.63,3.25,3.25,3.25,1.62,4.88,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,46.0,0.9302,0.153,0.943,0.9563,1,0
44b6_0113de3b,136,368,0,1,1,3.63,1.62,3.25,3.25,1.62,0.0,3.63,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,292.0,0.7861,0.707,0.7344,0.9552,1,0
44b6_0113de3b,194,418,0,1,1,3.25,3.25,0.0,0.0,3.25,0.0,3.25,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,3.98,3.98,572.0,1.3473,1.1507,1.5938,0.9546,1,0
44b6_0113de3b,50,281,0,1,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.0,0.7746,0.0,2.3,2.3,7.0,0.9932,1.5302,0.5222,0.9541,1,0
44b6_0113de3b,174,399,0,1,1,3.63,3.63,0.0,0.0,1.62,3.25,3.63,1,1,999.0,999.0,1,1,1,0.0,-0.2582,0.0,5.14,5.14,257.0,1.1667,0.9431,1.4895,0.9538,1,0
44b6_0113de3b,88,316,0,1,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,206.0,0.8389,0.478,0.8284,0.9536,1,0
44b6_0113de3b,61,289,0,1,1,1.62,1.62,0.0,0.0,1.62,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.4472,0.0,3.25,3.25,6.0,1.005,0.6371,0.779,0.9484,1,0
44b6_0113de3b,172,404,0,1,1,4.6,3.25,3.25,3.25,0.0,3.25,4.6,1,1,999.0,999.0,1,1,1,0.0,0.7071,0.0,3.63,3.63,382.0,0.8126,0.8878,0.7354,0.9481,1,0
44b6_0113de3b,59,292,0,1,1,3.25,0.0,3.25,3.25,0.0,0.0,3.25,1,1,999.0,999.0,1,1,1,0.0,1.0,0.0,1.62,1.62,570.0,0.5695,0.4087,1.1616,0.9447,1,0
44b6_0113de3b,9,236,0,1,1,1.62,1.62,0.0,0.0,0.0,1.62,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,2.81,2.81,468.0,0.6859,0.4562,0.7661,0.9424,1,0
44b6_0113de3b,28,255,0,1,1,1.62,1.62,0.0,0.0,0.0,1.62,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,3.98,3.98,271.0,1.3448,0.7825,1.3482,0.9415,1,0
44b6_0113de3b,62,291,0,1,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,88.0,1.0538,0.9778,0.7037,0.9412,1,0
44b6_0113de3b,165,391,0,1,1,2.3,1.62,1.62,1.62,1.62,0.0,2.3,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,43.0,0.9769,0.9369,0.5589,0.9411,1,0
44b6_0113de3b,106,334,0,1,1,1.62,1.62,0.0,0.0,1.62,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,106.0,0.9265,0.5839,0.8251,0.9396,1,0
44b6_0113de3b,65,295,0,1,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.0,0.8165,0.0,1.62,1.62,32.0,1.0338,1.6535,2.1352,0.9392,1,0
44b6_0113de3b,109,335,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,22.0,0.9321,0.2734,0.8885,0.938,1,0
44b6_0113de3b,197,422,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,455.0,1.4396,0.8166,1.4957,0.9372,1,0
44b6_0113de3b,170,396,0,1,1,1.62,1.62,0.0,0.0,1.62,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,1.0,0.0,0.0,0.0,81.0,0.9502,0.2819,1.1296,0.9342,1,0
44b6_0113de3b,89,324,0,1,1,5.86,3.25,4.88,4.88,3.25,0.0,5.86,1,1,999.0,999.0,1,1,1,0.0,0.7442,0.0,3.98,3.98,256.0,1.2061,0.6222,0.8248,0.9335,1,0
44b6_0113de3b,12,242,0,1,1,2.3,1.62,1.62,1.62,1.62,0.0,2.3,1,1,999.0,999.0,1,1,1,0.0,1.0,0.0,0.0,0.0,296.0,0.8087,0.1682,0.9137,0.9331,1,0
44b6_0113de3b,71,300,0,1,1,2.3,1.62,1.62,1.62,1.62,0.0,2.3,1,1,999.0,999.0,1,1,1,0.0,0.6325,0.0,2.81,2.81,212.0,0.8205,0.1925,0.9291,0.9315,1,0
44b6_0113de3b,103,333,0,1,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,37.0,1.0241,0.2027,1.0949,0.9308,1,0
44b6_0113de3b,138,363,0,1,1,1.62,1.62,0.0,0.0,1.62,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,2.3,2.3,149.0,0.8889,0.1399,1.0528,0.9303,1,0
44b6_0113de3b,148,376,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,318.0,1.2225,0.2957,1.0977,0.9268,1,0
44b6_0113de3b,149,380,0,1,1,2.3,1.62,1.62,1.62,-1.62,0.0,2.3,1,1,999.0,999.0,1,1,1,0.0,0.7071,0.0,1.62,1.62,16.0,0.9892,0.5454,0.8376,0.926,1,0
44b6_0113de3b,124,351,0,1,1,1.62,1.62,0.0,0.0,0.0,-1.62,1.62,1,1,999.0,999.0,1,1,1,0.0,-0.4472,0.0,4.6,4.6,101.0,0.9484,0.4136,0.8524,0.9252,1,0
44b6_0113de3b,22,253,0,1,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,230.0,1.1288,0.5351,1.1936,0.925,1,0
44b6_0113de3b,199,424,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,91.0,0.8986,1.1286,1.6713,0.9246,1,0
44b6_0113de3b,58,286,0,1,1,2.3,1.62,1.62,-1.62,1.62,0.0,2.3,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,3.63,3.63,17.0,1.0255,0.1498,0.9385,0.9222,1,0
44b6_0113de3b,191,415,0,1,1,1.62,1.62,0.0,0.0,-1.62,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,-0.7071,0.0,3.63,3.63,56.0,0.9485,1.3196,0.6822,0.9222,1,0
44b6_0113de3b,206,430,0,1,1,1.62,1.62,0.0,0.0,0.0,1.62,1.62,1,1,999.0,999.0,1,1,1,0.0,-1.0,0.0,3.25,3.25,37.0,1.0489,0.5733,1.2681,0.9212,1,0
44b6_0113de3b,143,374,0,1,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.0,0.8165,0.0,1.62,1.62,285.0,0.8537,1.2063,0.6261,0.9173,1,0
44b6_0113de3b,112,341,0,1,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.0,0.9487,0.0,1.62,1.62,508.0,0.6853,0.0336,0.9883,0.9143,1,0
44b6_0113de3b,176,401,0,1,1,3.25,3.25,0.0,0.0,3.25,0.0,3.25,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,3.98,3.98,97.0,1.1137,0.6694,1.2857,0.9128,1,0
44b6_0113de3b,208,439,0,1,1,3.98,3.63,1.62,1.62,1.62,3.25,3.98,1,1,999.0,999.0,1,1,1,0.0,-0.4082,0.0,4.88,4.88,310.0,1.2033,0.9671,1.4507,0.9127,1,0
44b6_0113de3b,119,349,0,1,1,3.98,3.63,1.62,1.62,3.25,1.62,3.98,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,73.0,1.0644,0.1152,0.9577,0.9124,1,0
44b6_0113de3b,182,407,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,91.0,0.885,0.0999,0.9678,0.9083,1,0
44b6_0113de3b,146,375,0,1,1,2.3,1.62,1.62,1.62,1.62,0.0,2.3,1,1,999.0,999.0,1,1,1,0.0,0.8165,0.0,1.62,1.62,180.0,1.2723,0.105,1.0385,0.9071,1,0
44b6_0113de3b,223,448,0,1,1,1.62,1.62,0.0,0.0,1.62,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,2.3,2.3,16.0,0.9861,0.1155,1.0858,0.9069,1,0
44b6_0113de3b,178,403,0,1,1,2.3,2.3,0.0,0.0,1.62,1.62,2.3,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,2.81,2.81,61.0,1.0404,0.5969,1.2183,0.9066,1,0
44b6_0113de3b,180,406,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,54.0,1.0651,0.6822,1.243,0.906,1,0
44b6_0113de3b,67,299,0,1,1,4.88,3.63,3.25,3.25,3.25,1.62,4.88,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,106.0,0.926,0.5028,1.2044,0.9044,1,0
44b6_0113de3b,0,239,0,1,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.0,0.7746,0.0,2.3,2.3,138.0,0.8148,1.5112,2.4785,0.9039,1,0
44b6_0113de3b,133,362,0,1,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,10.0,0.9811,0.0256,0.9929,0.9037,1,0
44b6_0113de3b,7,235,0,1,1,1.62,1.62,0.0,0.0,1.62,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,23.0,1.0387,0.0038,1.0036,0.8998,1,0
44b6_0113de3b,57,288,0,1,1,3.25,3.25,0.0,0.0,3.25,0.0,3.25,1,1,999.0,999.0,1,1,1,0.0,0.4082,0.0,3.98,3.98,69.0,1.1133,0.5002,1.2702,0.898,1,0
44b6_0113de3b,25,248,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,42.0,1.0626,0.3109,0.8734,0.8976,1,0
44b6_0113de3b,95,329,0,1,1,4.88,3.63,3.25,3.25,3.25,1.62,4.88,1,1,999.0,999.0,1,1,1,0.0,0.9623,0.0,2.3,2.3,41.0,1.0201,0.8635,1.407,0.8975,1,0
44b6_0113de3b,41,268,0,1,1,2.3,2.3,0.0,0.0,1.62,1.62,2.3,1,1,999.0,999.0,1,1,1,0.0,0.3162,0.0,3.63,3.63,67.0,1.0714,0.8313,1.3744,0.8957,1,0
44b6_0113de3b,1,231,0,1,1,3.25,3.25,0.0,0.0,3.25,0.0,3.25,1,1,999.0,999.0,1,1,1,0.0,-1.0,0.0,4.88,4.88,51.0,0.9513,0.0939,1.0859,0.8943,1,0
44b6_0113de3b,91,322,0,1,1,3.63,3.25,1.62,1.62,3.25,0.0,3.63,1,1,999.0,999.0,1,1,1,0.0,0.4472,0.0,3.63,3.63,189.0,0.7966,0.9484,1.5633,0.8921,1,0
44b6_0113de3b,8,237,0,1,1,3.63,3.63,0.0,0.0,3.25,1.62,3.63,1,1,999.0,999.0,1,1,1,0.0,0.5477,0.0,3.63,3.63,655.0,0.4636,1.2839,0.386,0.8888,1,0
44b6_0113de3b,222,447,0,1,1,1.62,1.62,0.0,0.0,1.62,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.5774,0.0,2.3,2.3,17.0,0.9882,0.0271,0.9879,0.8838,1,1
44b6_0113de3b,39,269,0,1,1,3.98,3.63,1.62,1.62,3.25,1.62,3.98,1,1,999.0,999.0,1,1,1,0.0,0.8333,0.0,2.3,2.3,51.0,1.0465,0.935,1.3262,0.8815,1,0
44b6_0113de3b,137,365,0,1,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,3.63,3.63,3.0,0.9946,0.5285,0.8476,0.8811,1,0
44b6_0113de3b,94,321,0,1,1,1.62,1.62,0.0,0.0,1.62,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,1.0,0.0,0.0,0.0,146.0,0.8506,0.0899,0.9665,0.8789,1,0
44b6_0113de3b,154,382,0,1,1,1.62,1.62,0.0,0.0,-1.62,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,80.0,0.9507,0.1973,0.9424,0.8771,1,0
44b6_0113de3b,79,311,0,1,1,3.98,2.3,3.25,3.25,1.62,1.62,3.98,1,1,999.0,999.0,1,1,1,0.0,0.866,0.0,2.3,2.3,14.0,1.0204,0.8518,1.3844,0.8758,1,0
44b6_0113de3b,115,340,0,1,1,1.62,1.62,0.0,0.0,1.62,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.7071,0.0,1.62,1.62,351.0,1.3023,1.7335,2.0056,0.8756,1,0
44b6_0113de3b,21,245,0,1,1,2.3,2.3,0.0,0.0,-1.62,1.62,2.3,1,1,999.0,999.0,1,1,1,0.0,0.6325,0.0,2.81,2.81,43.0,0.9457,0.9329,0.6635,0.8742,1,0
44b6_0113de3b,219,445,0,1,1,2.3,2.3,0.0,0.0,1.62,1.62,2.3,1,1,999.0,999.0,1,1,1,0.0,-0.7071,0.0,3.63,3.63,511.0,1.9141,0.3007,1.3316,0.8727,1,0
44b6_0113de3b,214,437,0,1,1,1.62,1.62,0.0,0.0,1.62,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,111.0,1.1036,1.166,1.8011,0.8694,1,0
44b6_0113de3b,175,400,0,1,1,1.62,1.62,0.0,0.0,1.62,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,1.0,0.0,0.0,0.0,12.0,0.9812,0.6822,0.7504,0.8651,1,0
44b6_0113de3b,80,301,0,1,1,3.63,3.25,1.62,-1.62,3.25,0.0,3.63,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,490.0,1.369,0.6375,1.2659,0.8635,1,0
44b6_0113de3b,105,336,0,1,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.0,0.8165,0.0,1.62,1.62,96.0,0.9293,0.9653,1.4452,0.8611,1,0
44b6_0113de3b,114,343,0,1,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.7071,0.0,1.62,1.62,27.0,0.9196,0.5452,0.8338,0.8611,1,0
44b6_0113de3b,60,290,0,1,1,2.3,1.62,1.62,1.62,1.62,0.0,2.3,1,1,999.0,999.0,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.999,0.1853,1.0569,0.8593,1,0
44b6_0113de3b,85,314,0,1,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.0,0.6325,0.0,2.81,2.81,30.0,0.8529,2.1303,0.239,0.8381,1,0
44b6_0113de3b,117,346,0,1,1,3.63,3.25,1.62,1.62,3.25,0.0,3.63,1,1,999.0,999.0,1,1,1,0.0,0.8944,0.0,2.3,2.3,3.0,1.0041,0.2305,1.1202,0.8351,1,0
44b6_0113de3b,139,366,0,1,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.0,0.7746,0.0,2.3,2.3,35.0,0.9792,0.0319,1.0102,0.8329,1,0
44b6_0113de3b,169,395,0,1,1,1.62,1.62,0.0,0.0,1.62,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,171.0,1.2342,0.6098,1.271,0.8328,1,0
44b6_0113de3b,127,354,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,112.0,0.8363,2.2886,0.2591,0.8304,1,0
44b6_0113de3b,10,238,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,190.0,1.4623,0.1542,1.2337,0.8043,1,0
44b6_0113de3b,218,444,0,1,1,1.62,1.62,0.0,0.0,0.0,1.62,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,261.0,1.8031,0.4105,1.8708,0.7916,1,0
44b6_0113de3b,99,330,0,1,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.0,0.5774,0.0,2.81,2.81,115.0,0.9416,1.4581,1.5784,0.7701,1,0
44b6_0113de3b,3,232,0,1,1,1.62,1.62,0.0,0.0,1.62,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,2.3,2.3,507.0,0.6584,0.043,0.9633,0.7593,1,0
44b6_0113de3b,76,305,0,1,1,1.62,1.62,0.0,0.0,1.62,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,3.98,3.98,18.0,0.979,0.2539,1.0822,0.7467,1,0
44b6_0113de3b,32,266,0,1,1,3.25,0.0,3.25,3.25,0.0,0.0,3.25,1,1,999.0,999.0,1,1,1,0.0,0.7071,0.0,2.3,2.3,383.0,0.7687,0.2131,0.9381,0.7436,1,0
44b6_0113de3b,4,233,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,8.0,1.0207,0.6255,2.1946,0.7425,1,0
44b6_0113de3b,15,249,0,1,1,3.25,0.0,3.25,3.25,0.0,0.0,3.25,1,1,999.0,999.0,1,1,1,0.0,1.0,0.0,1.62,1.62,144.0,1.1452,0.2129,1.0951,0.7308,1,0
44b6_0113de3b,128,359,0,1,1,3.98,3.63,1.62,1.62,3.25,1.62,3.98,1,1,999.0,999.0,1,1,1,0.0,0.4082,0.0,3.63,3.63,16.0,1.025,0.1212,1.0605,0.7241,1,0
44b6_0113de3b,130,350,0,1,1,1.62,0.0,1.62,-1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,361.0,1.3041,0.7547,0.7195,0.7218,1,0
44b6_0113de3b,221,446,0,1,1,3.63,3.63,0.0,0.0,3.25,1.62,3.63,1,1,999.0,999.0,1,1,1,0.0,0.8944,0.0,2.3,2.3,37.0,1.044,0.2718,1.2868,0.6771,1,0
44b6_0113de3b,45,276,0,1,1,2.3,1.62,1.62,1.62,1.62,0.0,2.3,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,31.0,1.0314,0.5762,1.2526,0.6508,1,0
44b6_0113de3b,42,271,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,105.0,0.9015,1.5235,0.4874,0.6388,1,0
44b6_0113de3b,195,421,0,1,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.0,0.8165,0.0,1.62,1.62,135.0,1.0904,0.393,0.8627,0.6307,1,0
44b6_0113de3b,27,256,0,1,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.0,0.8165,0.0,1.62,1.62,60.0,0.8742,2.4623,0.3128,0.6184,1,0
44b6_0113de3b,23,254,0,1,1,2.81,2.3,1.62,1.62,1.62,-1.62,2.81,1,1,999.0,999.0,1,1,1,0.0,0.5774,0.0,3.98,3.98,103.0,0.9176,1.6569,1.6435,0.6056,1,0
44b6_0113de3b,16,246,0,1,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.9487,0.0,3.63,3.63,622.0,0.4596,1.2924,0.5781,0.5975,1,0
44b6_0113de3b,11,240,0,1,1,1.62,1.62,0.0,0.0,0.0,1.62,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,114.0,0.7355,0.0297,1.0433,0.5611,1,0
44b6_0113de3b,411,637,1,2,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.5774,0.6667,2.3,3.98,3.14,106.0,0.9366,0.0877,1.0476,0.9976,1,0
44b6_0113de3b,370,594,1,2,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,2.3,2.3,2.3,45.0,0.9837,0.4337,1.1613,0.9974,1,0
44b6_0113de3b,425,654,1,2,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.0,0.8165,2.81,1.62,2.22,407.0,1.2633,0.0264,0.9898,0.9967,1,0
44b6_0113de3b,419,648,1,2,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.7071,0.7071,1.62,1.62,1.62,71.0,0.965,0.1564,1.0529,0.9965,1,0
44b6_0113de3b,436,665,1,2,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.5774,0.5774,2.3,2.3,2.3,51.0,1.0293,0.5808,1.2148,0.9963,1,0
44b6_0113de3b,331,559,1,2,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.0,1.0,2.81,0.0,2.81,48.0,1.0307,0.1522,0.9609,0.9961,1,0
44b6_0113de3b,404,632,1,2,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.7071,0.7071,3.63,1.62,2.63,93.0,0.9564,0.6868,1.2573,0.996,1,0
44b6_0113de3b,441,672,1,2,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.7071,0.0,1.62,3.98,2.8,155.0,1.1022,0.6693,1.4341,0.996,1,0
44b6_0113de3b,432,658,1,2,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.5,0.7071,2.3,1.62,1.96,173.0,0.8978,1.1165,0.6698,0.9957,1,0
44b6_0113de3b,417,644,1,2,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.4082,0.6667,3.63,3.98,3.81,75.0,1.0423,0.0032,1.0011,0.9954,1,0
44b6_0113de3b,259,485,1,2,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.4472,0.0,3.25,2.81,3.03,3.0,0.9981,0.2743,1.0898,0.9953,1,0
44b6_0113de3b,429,656,1,2,1,2.3,1.62,1.62,1.62,1.62,0.0,2.3,1,1,999.0,999.0,1,1,1,0.0,0.5,2.81,2.3,2.56,40.0,1.0295,0.9962,1.3872,0.9952,1,0
44b6_0113de3b,327,551,1,2,1,2.3,2.3,0.0,0.0,1.62,-1.62,2.3,1,1,999.0,999.0,1,1,1,0.5,0.0,2.3,3.63,2.97,223.0,0.8458,1.7015,0.5826,0.9952,1,0
44b6_0113de3b,426,651,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,256.0,0.866,0.6314,0.7688,0.9952,1,0
44b6_0113de3b,297,527,1,2,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.8165,0.8165,2.81,2.81,2.81,216.0,0.8847,1.0082,0.6831,0.9946,1,0
44b6_0113de3b,392,623,1,2,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.8165,0.7071,2.81,1.62,2.22,22.0,0.9887,0.6208,1.2062,0.9944,1,0
44b6_0113de3b,328,555,1,2,1,2.3,1.62,1.62,1.62,1.62,0.0,2.3,1,1,999.0,999.0,1,1,1,0.8165,0.5,1.62,2.3,1.96,68.0,1.0402,0.3335,1.1433,0.9936,1,0
44b6_0113de3b,405,633,1,2,1,2.81,2.3,1.62,1.62,1.62,-1.62,2.81,1,1,999.0,999.0,1,1,1,-0.5774,0.0,3.98,4.88,4.43,251.0,0.8256,0.8665,0.7092,0.9935,1,0
44b6_0113de3b,440,670,1,2,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.4082,0.0,3.63,2.3,2.97,17.0,1.0084,0.1142,1.074,0.9933,1,0
44b6_0113de3b,296,531,1,2,1,4.88,0.0,4.88,4.88,0.0,0.0,4.88,1,1,999.0,999.0,1,1,1,0.0,0.4472,5.14,4.6,4.87,118.0,1.069,0.1691,1.0629,0.9929,1,0
44b6_0113de3b,320,545,1,2,1,1.62,1.62,0.0,0.0,1.62,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,2.81,2.81,137.0,0.9412,0.194,1.0695,0.9927,1,0
44b6_0113de3b,397,625,1,2,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.5774,0.5774,2.3,2.3,2.3,12.0,1.0051,0.4806,1.1657,0.9923,1,0
