edge_id,dataset,track_id,edge_type,t,s_node_id,s_z,s_y,s_x,s_mean_intensity,s_snr,s_z_depth_ratio,s_estimated_radius,s_volume,s_local_density_r15,e_node_id,e_z,e_y,e_x,e_mean_intensity,e_snr,e_estimated_radius,e_volume,e_local_density_r15,track_distance_3d_um
46,44b6_0c582fdc,154000000077,move,66,154000000077,29,62,89,100.0,3.5,0.9666666666666667,4.0,268.0,3,155000000077,29,55,86,102.0,3.6,4.0,268.0,3,3.093907824257213
47,44b6_0c582fdc,155000000077,move,67,155000000077,29,55,86,100.0,3.5,0.9666666666666667,4.0,268.0,3,156000000077,29,53,85,102.0,3.6,4.0,268.0,3,0.9084026158592896
48,44b6_0c582fdc,156000000077,move,68,156000000077,29,53,85,100.0,3.5,0.9666666666666667,4.0,268.0,3,157000000077,29,51,83,102.0,3.6,4.0,268.0,3,1.1490485194281397
49,44b6_0c582fdc,157000000077,move,69,157000000077,29,51,83,100.0,3.5,0.9666666666666667,4.0,268.0,3,158000000077,28,48,81,102.0,3.6,4.0,268.0,3,2.1877232028983924
50,44b6_0c582fdc,158000000077,move,70,158000000077,28,48,81,100.0,3.5,0.9333333333333333,4.0,268.0,3,159000000077,28,45,81,102.0,3.6,4.0,268.0,3,1.21875
51,44b6_0c582fdc,159000000077,move,71,159000000077,28,45,81,100.0,3.5,0.9333333333333333,4.0,268.0,3,160000000075,28,42,82,102.0,3.6,4.0,268.0,3,1.284675299443404
52,44b6_0c582fdc,160000000075,move,72,160000000075,28,42,82,100.0,3.5,0.9333333333333333,4.0,268.0,3,161000000076,27,42,84,102.0,3.6,4.0,268.0,3,1.8168052317185792
53,44b6_0c582fdc,161000000076,move,73,161000000076,27,42,84,100.0,3.5,0.9,4.0,268.0,3,162000000076,27,39,83,102.0,3.6,4.0,268.0,3,1.284675299443404
54,44b6_0c582fdc,162000000076,move,74,162000000076,27,39,83,100.0,3.5,0.9,4.0,268.0,3,163000000076,27,37,82,102.0,3.6,4.0,268.0,3,0.9084026158592896
55,44b6_0c582fdc,163000000076,move,75,163000000076,27,37,82,100.0,3.5,0.9,4.0,268.0,3,164000000076,26,34,80,102.0,3.6,4.0,268.0,3,2.1877232028983924
56,44b6_0c582fdc,164000000076,move,76,164000000076,26,34,80,100.0,3.5,0.8666666666666667,4.0,268.0,3,165000000076,26,31,78,102.0,3.6,4.0,268.0,3,1.4647552056572457
57,44b6_0c582fdc,165000000076,move,77,165000000076,26,31,78,100.0,3.5,0.8666666666666667,4.0,268.0,3,166000000076,27,29,77,102.0,3.6,4.0,268.0,3,1.86167137607581
58,44b6_0c582fdc,166000000076,move,78,166000000076,27,29,77,100.0,3.5,0.9,4.0,268.0,3,167000000076,26,27,77,102.0,3.6,4.0,268.0,3,1.8168052317185792
59,44b6_0c582fdc,167000000076,move,79,167000000076,26,27,77,100.0,3.5,0.8666666666666667,4.0,268.0,3,168000000076,26,24,72,102.0,3.6,4.0,268.0,3,2.368824207280903
60,44b6_0c582fdc,168000000076,move,80,168000000076,26,24,72,100.0,3.5,0.8666666666666667,4.0,268.0,3,169000000073,25,17,71,102.0,3.6,4.0,268.0,3,3.300390601883359
61,44b6_0c582fdc,169000000073,move,81,169000000073,25,17,71,100.0,3.5,0.8333333333333334,4.0,268.0,3,170000000072,25,18,70,102.0,3.6,4.0,268.0,3,0.5745242597140698
62,44b6_0c582fdc,170000000072,move,82,170000000072,25,18,70,100.0,3.5,0.8333333333333334,4.0,268.0,3,171000000072,24,15,67,102.0,3.6,4.0,268.0,3,2.368824207280903
63,44b6_0c582fdc,171000000072,move,83,171000000072,24,15,67,100.0,3.5,0.8,4.0,268.0,3,172000000073,24,14,66,102.0,3.6,4.0,268.0,3,0.5745242597140698
64,44b6_0c582fdc,172000000073,move,84,172000000073,24,14,66,100.0,3.5,0.8,4.0,268.0,3,173000000074,24,12,65,102.0,3.6,4.0,268.0,3,0.9084026158592896
65,44b6_0c582fdc,173000000074,move,85,173000000074,24,12,65,100.0,3.5,0.8,4.0,268.0,3,174000000075,25,17,66,102.0,3.6,4.0,268.0,3,2.632800908728193
66,44b6_0c582fdc,174000000075,move,86,174000000075,25,17,66,100.0,3.5,0.8333333333333334,4.0,268.0,3,175000000074,24,15,66,102.0,3.6,4.0,268.0,3,1.8168052317185792
67,44b6_0c582fdc,175000000074,move,87,175000000074,24,15,66,100.0,3.5,0.8,4.0,268.0,3,176000000074,24,8,62,102.0,3.6,4.0,268.0,3,3.2752922102462856
68,44b6_0c582fdc,176000000074,move,88,176000000074,24,8,62,100.0,3.5,0.8,4.0,268.0,3,177000000074,24,2,61,102.0,3.6,4.0,268.0,3,2.471122277933652
69,44b6_0c582fdc,177000000074,move,89,177000000074,24,2,61,100.0,3.5,0.8,4.0,268.0,3,178000000074,24,0,59,102.0,3.6,4.0,268.0,3,1.1490485194281397
0,44b6_0db75fae,41000000019,move,0,41000000019,23,83,32,100.0,3.5,0.7666666666666667,4.0,268.0,3,42000000019,21,84,30,102.0,3.6,4.0,268.0,3,3.374565944310468
1,44b6_0db75fae,41000000023,move,0,41000000023,16,104,6,100.0,3.5,0.5333333333333333,4.0,268.0,3,42000000023,16,106,2,102.0,3.6,4.0,268.0,3,1.8168052317185792
2,44b6_0db75fae,42000000019,move,1,42000000019,21,84,30,100.0,3.5,0.7,4.0,268.0,3,43000000019,23,95,31,102.0,3.6,4.0,268.0,3,5.540511314400504
3,44b6_0db75fae,42000000023,move,1,42000000023,16,106,2,100.0,3.5,0.5333333333333333,4.0,268.0,3,43000000023,17,121,4,102.0,3.6,4.0,268.0,3,6.358818311015027
4,44b6_0db75fae,43000000019,move,2,43000000019,23,95,31,100.0,3.5,0.7666666666666667,4.0,268.0,3,44000000019,21,92,21,102.0,3.6,4.0,268.0,3,5.343384490423649
5,44b6_0db75fae,44000000002,move,3,44000000002,6,72,245,100.0,3.5,0.2,4.0,268.0,3,45000000002,6,72,244,102.0,3.6,4.0,268.0,3,0.40625
6,44b6_0db75fae,44000000019,move,3,44000000019,21,92,21,100.0,3.5,0.7,4.0,268.0,3,45000000019,22,89,20,102.0,3.6,4.0,268.0,3,2.0714766773970688
7,44b6_0db75fae,45000000002,move,4,45000000002,6,72,244,100.0,3.5,0.2,4.0,268.0,3,46000000002,7,80,248,102.0,3.6,4.0,268.0,3,3.9804208320226646
8,44b6_0db75fae,45000000019,move,4,45000000019,22,89,20,100.0,3.5,0.7333333333333333,4.0,268.0,3,46000000019,23,94,23,102.0,3.6,4.0,268.0,3,2.8726212985703494
9,44b6_0db75fae,46000000002,move,5,46000000002,7,80,248,100.0,3.5,0.23333333333333334,4.0,268.0,3,47000000002,6,77,250,102.0,3.6,4.0,268.0,3,2.1877232028983924
10,44b6_0db75fae,46000000019,move,5,46000000019,23,94,23,100.0,3.5,0.7666666666666667,4.0,268.0,3,47000000019,24,94,26,102.0,3.6,4.0,268.0,3,2.03125
11,44b6_0db75fae,47000000002,move,6,47000000002,6,77,250,100.0,3.5,0.2,4.0,268.0,3,48000000002,5,80,248,102.0,3.6,4.0,268.0,3,2.1877232028983924
12,44b6_0db75fae,47000000019,move,6,47000000019,24,94,26,100.0,3.5,0.8,4.0,268.0,3,48000000019,24,97,23,102.0,3.6,4.0,268.0,3,1.7235727791422095
13,44b6_0db75fae,48000000002,move,7,48000000002,5,80,248,100.0,3.5,0.16666666666666666,4.0,268.0,3,49000000002,4,77,244,102.0,3.6,4.0,268.0,3,2.6012692214570947
14,44b6_0db75fae,48000000019,move,7,48000000019,24,97,23,100.0,3.5,0.8,4.0,268.0,3,49000000019,25,94,20,102.0,3.6,4.0,268.0,3,2.368824207280903
15,44b6_0db75fae,49000000002,move,8,49000000002,4,77,244,100.0,3.5,0.13333333333333333,4.0,268.0,3,50000000002,3,84,252,102.0,3.6,4.0,268.0,3,4.614113030962723
16,44b6_0db75fae,49000000019,move,8,49000000019,25,94,20,100.0,3.5,0.8333333333333334,4.0,268.0,3,50000000019,26,100,27,102.0,3.6,4.0,268.0,3,4.0827619710803615
17,44b6_0db75fae,50000000019,move,9,50000000019,26,100,27,100.0,3.5,0.8666666666666667,4.0,268.0,3,51000000019,27,99,34,102.0,3.6,4.0,268.0,3,3.300390601883359
18,44b6_0db75fae,51000000019,move,10,51000000019,27,99,34,100.0,3.5,0.9,4.0,268.0,3,52000000019,27,105,37,102.0,3.6,4.0,268.0,3,2.7252078475778685
19,44b6_0db75fae,51000000023,move,10,51000000023,20,127,2,100.0,3.5,0.6666666666666666,4.0,268.0,3,52000000023,20,132,5,102.0,3.6,4.0,268.0,3,2.368824207280903
20,44b6_0db75fae,52000000019,move,11,52000000019,27,105,37,100.0,3.5,0.9,4.0,268.0,3,53000000019,26,106,29,102.0,3.6,4.0,268.0,3,3.65625
21,44b6_0db75fae,53000000002,move,12,53000000002,0,88,253,100.0,3.5,0.0,4.0,268.0,3,54000000002,0,92,248,102.0,3.6,4.0,268.0,3,2.6012692214570947
22,44b6_0db75fae,53000000019,move,12,53000000019,26,106,29,100.0,3.5,0.8666666666666667,4.0,268.0,3,54000000020,27,111,25,102.0,3.6,4.0,268.0,3,3.0671202393287422
23,44b6_0db75fae,54000000020,move,13,54000000020,27,111,25,100.0,3.5,0.9,4.0,268.0,3,55000000020,26,107,24,102.0,3.6,4.0,268.0,3,2.333728575156074
24,44b6_0db75fae,55000000020,move,14,55000000020,26,107,24,100.0,3.5,0.8666666666666667,4.0,268.0,3,56000000020,27,103,25,102.0,3.6,4.0,268.0,3,2.333728575156074
25,44b6_0db75fae,56000000020,move,15,56000000020,27,103,25,100.0,3.5,0.9,4.0,268.0,3,57000000020,29,95,24,102.0,3.6,4.0,268.0,3,4.614113030962723
26,44b6_0db75fae,57000000020,move,16,57000000020,29,95,24,100.0,3.5,0.9666666666666667,4.0,268.0,3,58000000020,31,78,24,102.0,3.6,4.0,268.0,3,7.632744530147724
27,44b6_0db75fae,58000000020,move,17,58000000020,31,78,24,100.0,3.5,1.0333333333333334,4.0,268.0,3,59000000020,30,91,24,102.0,3.6,4.0,268.0,3,5.525597394173774
28,44b6_0db75fae,59000000020,move,18,59000000020,30,91,24,100.0,3.5,1.0,4.0,268.0,3,60000000020,29,94,32,102.0,3.6,4.0,268.0,3,3.832554834897995
29,44b6_0db75fae,60000000020,move,19,60000000020,29,94,32,100.0,3.5,0.9666666666666667,4.0,268.0,3,61000000020,28,101,37,102.0,3.6,4.0,268.0,3,3.8540258983302125
30,44b6_0db75fae,61000000020,move,20,61000000020,28,101,37,100.0,3.5,0.9333333333333333,4.0,268.0,3,62000000020,29,111,32,102.0,3.6,4.0,268.0,3,4.823951472859154
31,44b6_0db75fae,62000000020,move,21,62000000020,29,111,32,100.0,3.5,0.9666666666666667,4.0,268.0,3,63000000020,28,112,38,102.0,3.6,4.0,268.0,3,2.9575446425202108
32,44b6_0db75fae,63000000020,move,22,63000000020,28,112,38,100.0,3.5,0.9333333333333333,4.0,268.0,3,64000000020,28,113,47,102.0,3.6,4.0,268.0,3,3.6787502123683256
33,44b6_0db75fae,64000000020,move,23,64000000020,28,113,47,100.0,3.5,0.9333333333333333,4.0,268.0,3,65000000020,27,115,58,102.0,3.6,4.0,268.0,3,4.823951472859154
34,44b6_0db75fae,65000000020,move,24,65000000020,27,115,58,100.0,3.5,0.9,4.0,268.0,3,66000000020,27,115,62,102.0,3.6,4.0,268.0,3,1.625
35,44b6_0db75fae,65000000025,move,24,65000000025,24,139,7,100.0,3.5,0.8,4.0,268.0,3,66000000025,24,139,12,102.0,3.6,4.0,268.0,3,2.03125
36,44b6_0db75fae,66000000020,move,25,66000000020,27,115,62,100.0,3.5,0.9,4.0,268.0,3,67000000020,26,119,66,102.0,3.6,4.0,268.0,3,2.8145825622994254
37,44b6_0db75fae,66000000025,move,25,66000000025,24,139,12,100.0,3.5,0.8,4.0,268.0,3,67000000025,23,141,17,102.0,3.6,4.0,268.0,3,2.7252078475778685
38,44b6_0db75fae,67000000020,move,26,67000000020,26,119,66,100.0,3.5,0.8666666666666667,4.0,268.0,3,68000000020,26,122,68,102.0,3.6,4.0,268.0,3,1.4647552056572457
39,44b6_0db75fae,67000000025,move,26,67000000025,23,141,17,100.0,3.5,0.7666666666666667,4.0,268.0,3,68000000025,22,140,22,102.0,3.6,4.0,268.0,3,2.632800908728193
40,44b6_0db75fae,68000000020,move,27,68000000020,26,122,68,100.0,3.5,0.8666666666666667,4.0,268.0,3,69000000021,26,122,71,102.0,3.6,4.0,268.0,3,1.21875
41,44b6_0db75fae,68000000025,move,27,68000000025,22,140,22,100.0,3.5,0.7333333333333333,4.0,268.0,3,69000000026,22,141,24,102.0,3.6,4.0,268.0,3,0.9084026158592896
42,44b6_0db75fae,69000000021,move,28,69000000021,26,122,71,100.0,3.5,0.8666666666666667,4.0,268.0,3,70000000021,27,122,73,102.0,3.6,4.0,268.0,3,1.8168052317185792
43,44b6_0db75fae,69000000026,move,28,69000000026,22,141,24,100.0,3.5,0.7333333333333333,4.0,268.0,3,70000000026,22,141,27,102.0,3.6,4.0,268.0,3,1.21875
44,44b6_0db75fae,70000000021,move,29,70000000021,27,122,73,100.0,3.5,0.9,4.0,268.0,3,71000000021,27,120,74,102.0,3.6,4.0,268.0,3,0.9084026158592896
45,44b6_0db75fae,70000000026,move,29,70000000026,22,141,27,100.0,3.5,0.7333333333333333,4.0,268.0,3,71000000026,21,139,31,102.0,3.6,4.0,268.0,3,2.4375
46,44b6_0db75fae,71000000021,move,30,71000000021,27,120,74,100.0,3.5,0.9,4.0,268.0,3,72000000021,28,119,78,102.0,3.6,4.0,268.0,3,2.333728575156074
47,44b6_0db75fae,71000000026,move,30,71000000026,21,139,31,100.0,3.5,0.7,4.0,268.0,3,72000000026,22,138,37,102.0,3.6,4.0,268.0,3,2.9575446425202108
48,44b6_0db75fae,72000000021,move,31,72000000021,28,119,78,100.0,3.5,0.9333333333333333,4.0,268.0,3,73000000021,27,117,81,102.0,3.6,4.0,268.0,3,2.1877232028983924
49,44b6_0db75fae,72000000026,move,31,72000000026,22,138,37,100.0,3.5,0.7333333333333333,4.0,268.0,3,73000000026,22,137,40,102.0,3.6,4.0,268.0,3,1.284675299443404
50,44b6_0db75fae,73000000021,move,32,73000000021,27,117,81,100.0,3.5,0.9,4.0,268.0,3,74000000021,26,119,82,102.0,3.6,4.0,268.0,3,1.86167137607581
51,44b6_0db75fae,73000000026,move,32,73000000026,22,137,40,100.0,3.5,0.7333333333333333,4.0,268.0,3,74000000026,21,140,41,102.0,3.6,4.0,268.0,3,2.0714766773970688
52,44b6_0db75fae,74000000021,move,33,74000000021,26,119,82,100.0,3.5,0.8666666666666667,4.0,268.0,3,75000000021,26,116,87,102.0,3.6,4.0,268.0,3,2.368824207280903
53,44b6_0db75fae,74000000026,move,33,74000000026,21,140,41,100.0,3.5,0.7,4.0,268.0,3,75000000026,21,138,46,102.0,3.6,4.0,268.0,3,2.1877232028983924
54,44b6_0db75fae,75000000021,move,34,75000000021,26,116,87,100.0,3.5,0.8666666666666667,4.0,268.0,3,76000000022,26,117,90,102.0,3.6,4.0,268.0,3,1.284675299443404
55,44b6_0db75fae,75000000026,move,34,75000000026,21,138,46,100.0,3.5,0.7,4.0,268.0,3,76000000027,21,140,47,102.0,3.6,4.0,268.0,3,0.9084026158592896
56,44b6_0db75fae,76000000022,move,35,76000000022,26,117,90,100.0,3.5,0.8666666666666667,4.0,268.0,3,77000000023,27,117,93,102.0,3.6,4.0,268.0,3,2.03125
57,44b6_0db75fae,76000000027,move,35,76000000027,21,140,47,100.0,3.5,0.7,4.0,268.0,3,77000000028,23,140,51,102.0,3.6,4.0,268.0,3,3.6336104634371584
58,44b6_0db75fae,77000000023,move,36,77000000023,27,117,93,100.0,3.5,0.9,4.0,268.0,3,78000000023,27,115,95,102.0,3.6,4.0,268.0,3,1.1490485194281397
59,44b6_0db75fae,77000000028,move,36,77000000028,23,140,51,100.0,3.5,0.7666666666666667,4.0,268.0,3,78000000028,24,139,52,102.0,3.6,4.0,268.0,3,1.7235727791422095
60,44b6_0db75fae,78000000023,move,37,78000000023,27,115,95,100.0,3.5,0.9,4.0,268.0,3,79000000023,27,115,97,102.0,3.6,4.0,268.0,3,0.8125
61,44b6_0db75fae,78000000028,move,37,78000000028,24,139,52,100.0,3.5,0.8,4.0,268.0,3,79000000028,25,138,55,102.0,3.6,4.0,268.0,3,2.0714766773970688
62,44b6_0db75fae,79000000023,move,38,79000000023,27,115,97,100.0,3.5,0.9,4.0,268.0,3,80000000024,28,118,103,102.0,3.6,4.0,268.0,3,3.1729139308370784
63,44b6_0db75fae,79000000028,move,38,79000000028,25,138,55,100.0,3.5,0.8333333333333334,4.0,268.0,3,80000000029,25,139,61,102.0,3.6,4.0,268.0,3,2.471122277933652
64,44b6_0db75fae,80000000024,move,39,80000000024,28,118,103,100.0,3.5,0.9333333333333333,4.0,268.0,3,81000000024,27,117,104,102.0,3.6,4.0,268.0,3,1.7235727791422095
65,44b6_0db75fae,80000000029,move,39,80000000029,25,139,61,100.0,3.5,0.8333333333333334,4.0,268.0,3,81000000029,26,137,63,102.0,3.6,4.0,268.0,3,1.9902104160113323
66,44b6_0db75fae,81000000024,move,40,81000000024,27,117,104,100.0,3.5,0.9,4.0,268.0,3,82000000024,27,121,111,102.0,3.6,4.0,268.0,3,3.2752922102462856
67,44b6_0db75fae,81000000029,move,40,81000000029,26,137,63,100.0,3.5,0.8666666666666667,4.0,268.0,3,82000000029,26,140,71,102.0,3.6,4.0,268.0,3,3.471001521535247
68,44b6_0db75fae,82000000024,move,41,82000000024,27,121,111,100.0,3.5,0.9,4.0,268.0,3,83000000024,28,122,111,102.0,3.6,4.0,268.0,3,1.6750116604071745
69,44b6_0db75fae,82000000029,move,41,82000000029,26,140,71,100.0,3.5,0.8666666666666667,4.0,268.0,3,83000000029,27,141,70,102.0,3.6,4.0,268.0,3,1.7235727791422095
70,44b6_0db75fae,83000000024,move,42,83000000024,28,122,111,100.0,3.5,0.9333333333333333,4.0,268.0,3,84000000024,29,121,115,102.0,3.6,4.0,268.0,3,2.333728575156074
71,44b6_0db75fae,83000000029,move,42,83000000029,27,141,70,100.0,3.5,0.9,4.0,268.0,3,84000000029,28,141,73,102.0,3.6,4.0,268.0,3,2.03125
72,44b6_0db75fae,84000000024,move,43,84000000024,29,121,115,100.0,3.5,0.9666666666666667,4.0,268.0,3,85000000024,31,122,118,102.0,3.6,4.0,268.0,3,3.494694639736067
73,44b6_0db75fae,84000000029,move,43,84000000029,28,141,73,100.0,3.5,0.9333333333333333,4.0,268.0,3,85000000029,31,141,72,102.0,3.6,4.0,268.0,3,4.89189779763437
74,44b6_0db75fae,85000000024,move,44,85000000024,31,122,118,100.0,3.5,1.0333333333333334,4.0,268.0,3,86000000024,32,121,122,102.0,3.6,4.0,268.0,3,2.333728575156074
75,44b6_0db75fae,85000000029,move,44,85000000029,31,141,72,100.0,3.5,1.0333333333333334,4.0,268.0,3,86000000029,32,139,76,102.0,3.6,4.0,268.0,3,2.4375
76,44b6_0db75fae,86000000024,move,45,86000000024,32,121,122,100.0,3.5,1.0666666666666667,4.0,268.0,3,87000000025,32,119,121,102.0,3.6,4.0,268.0,3,0.9084026158592896
77,44b6_0db75fae,86000000029,move,45,86000000029,32,139,76,100.0,3.5,1.0666666666666667,4.0,268.0,3,87000000030,33,138,75,102.0,3.6,4.0,268.0,3,1.7235727791422095
78,44b6_0db75fae,87000000025,move,46,87000000025,32,119,121,100.0,3.5,1.0666666666666667,4.0,268.0,3,88000000025,32,124,120,102.0,3.6,4.0,268.0,3,2.0714766773970688
79,44b6_0db75fae,87000000030,move,46,87000000030,33,138,75,100.0,3.5,1.1,4.0,268.0,3,88000000030,34,141,74,102.0,3.6,4.0,268.0,3,2.0714766773970688
80,44b6_0db75fae,88000000025,move,47,88000000025,32,124,120,100.0,3.5,1.0666666666666667,4.0,268.0,3,89000000025,31,122,118,102.0,3.6,4.0,268.0,3,1.9902104160113323
81,44b6_0db75fae,88000000030,move,47,88000000030,34,141,74,100.0,3.5,1.1333333333333333,4.0,268.0,3,89000000030,33,139,71,102.0,3.6,4.0,268.0,3,2.1877232028983924
82,44b6_0db75fae,89000000025,move,48,89000000025,31,122,118,100.0,3.5,1.0333333333333334,4.0,268.0,3,90000000025,31,128,124,102.0,3.6,4.0,268.0,3,3.447145558284419
83,44b6_0db75fae,89000000030,move,48,89000000030,33,139,71,100.0,3.5,1.1,4.0,268.0,3,90000000030,34,145,76,102.0,3.6,4.0,268.0,3,3.5648292823780494
84,44b6_0db75fae,90000000025,move,49,90000000025,31,128,124,100.0,3.5,1.0333333333333334,4.0,268.0,3,91000000025,32,128,128,102.0,3.6,4.0,268.0,3,2.2980970388562794
85,44b6_0db75fae,90000000030,move,49,90000000030,34,145,76,100.0,3.5,1.1333333333333333,4.0,268.0,3,91000000030,35,144,83,102.0,3.6,4.0,268.0,3,3.300390601883359
86,44b6_0db75fae,91000000025,move,50,91000000025,32,128,128,100.0,3.5,1.0666666666666667,4.0,268.0,3,92000000025,33,132,132,102.0,3.6,4.0,268.0,3,2.8145825622994254
87,44b6_0db75fae,91000000030,move,50,91000000030,35,144,83,100.0,3.5,1.1666666666666667,4.0,268.0,3,92000000030,36,146,87,102.0,3.6,4.0,268.0,3,2.4375
88,44b6_0db75fae,92000000025,move,51,92000000025,33,132,132,100.0,3.5,1.1,4.0,268.0,3,93000000025,34,132,136,102.0,3.6,4.0,268.0,3,2.2980970388562794
89,44b6_0db75fae,92000000030,move,51,92000000030,36,146,87,100.0,3.5,1.2,4.0,268.0,3,93000000030,37,146,91,102.0,3.6,4.0,268.0,3,2.2980970388562794
90,44b6_0db75fae,93000000025,move,52,93000000025,34,132,136,100.0,3.5,1.1333333333333333,4.0,268.0,3,94000000025,33,133,138,102.0,3.6,4.0,268.0,3,1.86167137607581
91,44b6_0db75fae,93000000030,move,52,93000000030,37,146,91,100.0,3.5,1.2333333333333334,4.0,268.0,3,94000000030,37,145,96,102.0,3.6,4.0,268.0,3,2.0714766773970688
92,44b6_0db75fae,94000000025,move,53,94000000025,33,133,138,100.0,3.5,1.1,4.0,268.0,3,95000000025,34,133,143,102.0,3.6,4.0,268.0,3,2.6012692214570947
93,44b6_0db75fae,94000000030,move,53,94000000030,37,145,96,100.0,3.5,1.2333333333333334,4.0,268.0,3,95000000030,37,144,100,102.0,3.6,4.0,268.0,3,1.6750116604071745
94,44b6_0db75fae,95000000025,move,54,95000000025,34,133,143,100.0,3.5,1.1333333333333333,4.0,268.0,3,96000000025,33,132,150,102.0,3.6,4.0,268.0,3,3.300390601883359
95,44b6_0db75fae,95000000030,move,54,95000000030,37,144,100,100.0,3.5,1.2333333333333334,4.0,268.0,3,96000000030,38,142,105,102.0,3.6,4.0,268.0,3,2.7252078475778685
96,44b6_0db75fae,96000000025,move,55,96000000025,33,132,150,100.0,3.5,1.1,4.0,268.0,3,97000000025,33,132,156,102.0,3.6,4.0,268.0,3,2.4375
97,44b6_0db75fae,96000000030,move,55,96000000030,38,142,105,100.0,3.5,1.2666666666666666,4.0,268.0,3,97000000030,39,139,110,102.0,3.6,4.0,268.0,3,2.8726212985703494
98,44b6_0db75fae,97000000025,move,56,97000000025,33,132,156,100.0,3.5,1.1,4.0,268.0,3,98000000025,34,131,160,102.0,3.6,4.0,268.0,3,2.333728575156074
99,44b6_0db75fae,97000000030,move,56,97000000030,39,139,110,100.0,3.5,1.3,4.0,268.0,3,98000000030,40,139,116,102.0,3.6,4.0,268.0,3,2.9295104113144914
100,44b6_0db75fae,98000000025,move,57,98000000025,34,131,160,100.0,3.5,1.1333333333333333,4.0,268.0,3,99000000025,35,133,163,102.0,3.6,4.0,268.0,3,2.1877232028983924
101,44b6_0db75fae,98000000030,move,57,98000000030,40,139,116,100.0,3.5,1.3333333333333333,4.0,268.0,3,99000000030,42,140,123,102.0,3.6,4.0,268.0,3,4.33756303988772
102,44b6_0db75fae,99000000025,move,58,99000000025,35,133,163,100.0,3.5,1.1666666666666667,4.0,268.0,3,100000000025,35,130,168,102.0,3.6,4.0,268.0,3,2.368824207280903
103,44b6_0db75fae,99000000030,move,58,99000000030,42,140,123,100.0,3.5,1.4,4.0,268.0,3,100000000030,42,138,126,102.0,3.6,4.0,268.0,3,1.4647552056572457
104,44b6_0db75fae,100000000025,move,59,100000000025,35,130,168,100.0,3.5,1.1666666666666667,4.0,268.0,3,101000000025,36,129,174,102.0,3.6,4.0,268.0,3,2.9575446425202108
105,44b6_0db75fae,100000000030,move,59,100000000030,42,138,126,100.0,3.5,1.4,4.0,268.0,3,101000000030,42,139,128,102.0,3.6,4.0,268.0,3,0.9084026158592896
106,44b6_0db75fae,101000000025,move,60,101000000025,36,129,174,100.0,3.5,1.2,4.0,268.0,3,102000000025,37,129,179,102.0,3.6,4.0,268.0,3,2.6012692214570947
107,44b6_0db75fae,101000000030,move,60,101000000030,42,139,128,100.0,3.5,1.4,4.0,268.0,3,102000000030,43,137,137,102.0,3.6,4.0,268.0,3,4.0827619710803615
108,44b6_0db75fae,102000000025,move,61,102000000025,37,129,179,100.0,3.5,1.2333333333333334,4.0,268.0,3,103000000025,36,129,183,102.0,3.6,4.0,268.0,3,2.2980970388562794
109,44b6_0db75fae,102000000030,move,61,102000000030,43,137,137,100.0,3.5,1.4333333333333333,4.0,268.0,3,103000000030,42,136,141,102.0,3.6,4.0,268.0,3,2.333728575156074
110,44b6_0db75fae,103000000025,move,62,103000000025,36,129,183,100.0,3.5,1.2,4.0,268.0,3,104000000025,36,128,185,102.0,3.6,4.0,268.0,3,0.9084026158592896
111,44b6_0db75fae,103000000030,move,62,103000000030,42,136,141,100.0,3.5,1.4,4.0,268.0,3,104000000030,43,135,145,102.0,3.6,4.0,268.0,3,2.333728575156074
112,44b6_0db75fae,104000000025,move,63,104000000025,36,128,185,100.0,3.5,1.2,4.0,268.0,3,105000000025,37,129,188,102.0,3.6,4.0,268.0,3,2.0714766773970688
113,44b6_0db75fae,104000000030,move,63,104000000030,43,135,145,100.0,3.5,1.4333333333333333,4.0,268.0,3,105000000030,44,136,151,102.0,3.6,4.0,268.0,3,2.9575446425202108
114,44b6_0db75fae,105000000025,move,64,105000000025,37,129,188,100.0,3.5,1.2333333333333334,4.0,268.0,3,106000000025,38,128,190,102.0,3.6,4.0,268.0,3,1.86167137607581
115,44b6_0db75fae,105000000030,move,64,105000000030,44,136,151,100.0,3.5,1.4666666666666666,4.0,268.0,3,106000000030,45,135,155,102.0,3.6,4.0,268.0,3,2.333728575156074
