dataset,t,bg_median,bg_noise,snr_proxy,fg_ratio,p01,p995,detected_nodes
44b6_0db75fae,37,142.0,329.13,5.2319,0.0941,0.0,1864.0,252
44b6_0db75fae,38,137.0,314.31,5.5392,0.1008,0.0,1878.0,250
44b6_0db75fae,39,134.0,306.89,5.6404,0.1044,0.0,1865.0,246
44b6_0db75fae,40,132.0,299.48,5.8167,0.107,0.0,1874.0,247
44b6_0db75fae,41,126.0,286.14,6.0705,0.1116,0.0,1863.0,243
44b6_0db75fae,42,124.0,280.95,6.1811,0.1137,0.0,1860.57,234
44b6_0db75fae,43,120.0,273.54,6.4014,0.1157,0.0,1871.0,234
44b6_0db75fae,44,117.0,264.64,6.7261,0.1188,0.0,1897.0,227
44b6_0db75fae,45,116.0,258.71,6.8494,0.1186,0.0,1888.0,222
44b6_0db75fae,46,116.0,260.19,6.7488,0.1174,0.0,1872.0,222
44b6_0db75fae,47,116.0,263.9,6.7639,0.1165,0.0,1901.0,224
44b6_0db75fae,48,117.0,268.35,6.6428,0.1164,0.0,1899.57,222
44b6_0db75fae,49,112.0,255.74,6.921,0.1188,0.0,1882.0,206
44b6_0db75fae,50,107.0,237.21,7.3268,0.1214,0.0,1845.0,195
44b6_0db75fae,51,105.0,233.51,7.5287,0.1221,0.0,1863.0,206
44b6_0db75fae,52,101.0,223.87,7.8662,0.1238,0.0,1862.0,195
44b6_0db75fae,53,98.0,215.72,8.3006,0.1259,0.0,1888.57,185
44b6_0db75fae,54,96.0,207.56,8.5854,0.1275,0.0,1878.0,189
44b6_0db75fae,55,92.0,196.44,9.0052,0.1277,0.0,1861.0,179
44b6_0db75fae,56,90.0,185.32,9.5833,0.1304,0.0,1866.0,181
44b6_0db75fae,57,88.0,178.65,10.0307,0.1297,0.0,1880.0,177
44b6_0db75fae,58,84.0,166.05,10.6896,0.1319,0.0,1859.0,174
44b6_0db75fae,59,82.0,159.38,10.9238,0.1343,0.0,1823.0,167
44b6_0db75fae,60,79.0,151.22,11.5525,0.1354,0.0,1826.0,164
44b6_0db75fae,61,78.0,146.03,11.689,0.1351,0.0,1785.0,159
44b6_0db75fae,62,76.0,140.85,11.6511,0.1351,0.0,1717.0,158
44b6_0db75fae,63,76.0,138.62,11.838,0.1333,0.0,1717.0,152
44b6_0db75fae,64,73.0,130.47,12.3633,0.1344,0.0,1686.0,155
44b6_0db75fae,65,72.0,126.02,12.7361,0.1348,0.0,1677.0,145
44b6_0db75fae,66,72.0,124.54,13.1011,0.1343,0.0,1703.57,148
44b6_0db75fae,67,69.0,115.64,13.6629,0.1351,0.0,1649.0,148
44b6_0db75fae,68,67.0,110.45,14.1962,0.1335,0.0,1635.0,145
44b6_0db75fae,69,65.0,106.0,14.5466,0.1338,0.0,1607.0,139
44b6_0db75fae,70,64.0,100.82,14.9382,0.1341,0.0,1570.0,138
44b6_0db75fae,71,62.0,97.85,15.6566,0.1329,0.0,1594.0,134
44b6_0db75fae,72,61.0,92.66,15.6376,0.1331,0.0,1510.0,136
44b6_0db75fae,73,59.0,87.47,16.1716,0.1333,0.0,1473.57,127
44b6_0db75fae,74,58.0,85.25,16.3053,0.133,0.0,1448.0,128
44b6_0db75fae,75,57.0,82.28,16.5404,0.1337,0.0,1418.0,128
44b6_0db75fae,76,56.0,77.84,17.1203,0.1322,0.0,1388.57,121
44b6_0db75fae,77,56.0,75.61,18.066,0.132,0.0,1422.0,120
44b6_0db75fae,78,55.0,73.39,18.0003,0.1318,0.0,1376.0,118
44b6_0db75fae,79,55.0,73.39,17.6733,0.1308,0.0,1352.0,117
44b6_0db75fae,80,54.0,71.16,17.9445,0.1315,0.0,1331.0,120
44b6_0db75fae,81,53.0,69.68,18.3694,0.13,0.0,1333.0,114
44b6_0db75fae,82,52.0,66.72,19.0509,0.1311,0.0,1323.0,111
44b6_0db75fae,83,52.0,67.46,18.3227,0.1287,0.0,1288.0,111
44b6_0db75fae,84,51.0,64.49,18.1727,0.1306,0.0,1223.0,112
44b6_0db75fae,85,50.0,63.75,17.5527,0.1285,0.0,1169.0,114
44b6_0db75fae,86,49.0,61.53,17.1632,0.1291,0.0,1105.0,101
44b6_0db75fae,87,49.0,60.79,17.4218,0.1281,0.0,1108.0,105
44b6_0db75fae,88,49.0,59.3,17.537,0.1271,0.0,1089.0,109
44b6_0db75fae,89,48.0,58.56,17.6053,0.1261,0.0,1079.0,107
44b6_0db75fae,90,48.0,57.82,17.9348,0.1255,0.0,1085.0,104
44b6_0db75fae,91,47.0,57.08,17.8348,0.1242,0.0,1065.0,101
44b6_0db75fae,92,47.0,54.86,18.248,0.1247,0.0,1048.0,98
44b6_0db75fae,93,46.0,53.37,17.9117,0.1236,0.0,1002.0,100
44b6_0db75fae,94,46.0,53.37,17.6869,0.122,0.0,990.0,103
44b6_0db75fae,95,45.0,51.15,17.3806,0.1235,0.0,934.0,99
44b6_0db75fae,96,44.0,49.67,17.3759,0.1239,0.0,907.0,97
44b6_0db75fae,97,44.0,49.67,17.0538,0.1221,0.0,891.0,98
44b6_0db75fae,98,44.0,50.41,16.5848,0.1211,0.0,880.0,101
44b6_0db75fae,99,45.0,50.41,17.0212,0.1212,0.0,903.0,96
44b6_12dfb391,0,412.0,248.33,5.2108,0.0395,66.0,1706.0,473
44b6_12dfb391,1,413.0,252.04,5.2492,0.04,67.0,1736.0,473
44b6_12dfb391,2,417.0,250.56,5.2324,0.0387,66.0,1728.0,470
44b6_12dfb391,3,419.0,253.52,5.2343,0.0394,68.0,1746.0,463
44b6_12dfb391,4,420.0,250.56,5.1286,0.0388,68.0,1705.0,465
44b6_12dfb391,5,421.0,253.52,5.1436,0.0394,68.0,1725.0,481
44b6_12dfb391,6,430.0,257.97,5.1285,0.0392,71.0,1753.0,492
44b6_12dfb391,7,429.0,257.97,4.9929,0.0373,68.0,1717.0,494
44b6_12dfb391,8,436.0,263.16,4.959,0.0364,71.0,1741.0,481
44b6_12dfb391,9,438.0,263.16,5.0637,0.0368,69.0,1770.57,474
44b6_12dfb391,10,444.0,266.12,5.1442,0.037,73.0,1813.0,475
44b6_12dfb391,11,445.0,266.31,5.0902,0.0374,72.0,1800.57,501
44b6_12dfb391,12,457.0,276.5,4.9656,0.036,75.0,1830.0,496
44b6_12dfb391,13,454.0,276.5,5.0472,0.0363,75.0,1849.57,484
44b6_12dfb391,14,451.0,272.05,5.0468,0.0369,73.0,1824.0,484
44b6_12dfb391,15,457.0,276.5,4.9801,0.0363,76.0,1834.0,487
44b6_12dfb391,16,460.0,278.72,4.9762,0.0362,76.0,1847.0,478
44b6_12dfb391,17,469.0,277.98,5.0003,0.037,78.0,1859.0,489
44b6_12dfb391,18,475.0,278.72,4.987,0.0368,81.0,1865.0,495
44b6_12dfb391,19,475.0,280.95,5.0721,0.0375,81.0,1900.0,488
44b6_12dfb391,20,481.0,280.95,5.0436,0.0372,82.0,1898.0,484
44b6_12dfb391,21,485.0,282.43,4.9711,0.0359,82.0,1889.0,499
44b6_12dfb391,22,487.0,279.47,4.9559,0.0363,88.0,1872.0,499
44b6_12dfb391,23,495.0,283.17,4.9369,0.0356,85.0,1893.0,489
44b6_12dfb391,24,498.0,287.62,4.8571,0.0343,81.0,1895.0,491
44b6_12dfb391,25,508.0,291.33,4.8331,0.0338,83.0,1916.0,490
44b6_12dfb391,26,513.0,291.33,4.8468,0.0337,88.0,1925.0,490
44b6_12dfb391,27,514.0,291.33,4.7987,0.0329,86.0,1912.0,507
44b6_12dfb391,28,518.0,295.77,4.7198,0.0328,87.0,1914.0,518
44b6_12dfb391,29,521.0,295.03,4.7723,0.0334,89.0,1929.0,521
44b6_12dfb391,30,526.0,300.96,4.7082,0.0331,91.0,1943.0,512
44b6_12dfb391,31,525.0,300.22,4.6632,0.0328,92.0,1925.0,508
44b6_12dfb391,32,530.0,308.38,4.5821,0.0313,93.0,1943.0,519
44b6_12dfb391,33,539.0,312.82,4.5872,0.0311,96.0,1974.0,516
44b6_12dfb391,34,537.0,312.82,4.5681,0.0308,96.0,1966.0,517
44b6_12dfb391,35,541.0,316.53,4.5493,0.0304,91.0,1981.0,519
44b6_12dfb391,36,547.0,319.5,4.5227,0.0301,94.0,1992.0,514
44b6_12dfb391,37,546.0,320.24,4.556,0.0317,95.0,2005.0,510
44b6_12dfb391,38,547.0,315.79,4.5885,0.0322,97.0,1996.0,523
44b6_12dfb391,39,546.0,311.34,4.5834,0.0325,100.0,1973.0,525
44b6_12dfb391,40,554.0,314.31,4.6101,0.0332,101.0,2003.0,531
44b6_12dfb391,41,560.0,319.5,4.6073,0.033,98.0,2032.0,541
44b6_12dfb391,42,562.0,321.72,4.5132,0.0316,98.0,2014.0,538
44b6_12dfb391,43,562.0,318.75,4.6242,0.0332,95.0,2036.0,554
44b6_12dfb391,44,572.0,327.65,4.633,0.0332,92.0,2090.0,546
44b6_12dfb391,45,572.0,315.05,4.6882,0.0338,94.0,2049.0,544
44b6_12dfb391,46,583.0,326.17,4.7092,0.0342,94.0,2119.0,524
44b6_12dfb391,47,581.0,320.24,4.6903,0.0346,96.0,2083.0,535
44b6_12dfb391,48,588.0,323.94,4.7477,0.0349,99.0,2126.0,537
44b6_12dfb391,49,590.0,325.43,4.6985,0.035,99.0,2119.0,538
44b6_12dfb391,50,598.0,326.91,4.6833,0.0348,95.0,2129.0,550
44b6_12dfb391,51,603.0,329.13,4.5696,0.0333,97.0,2107.0,559
44b6_12dfb391,52,608.0,335.8,4.6204,0.0343,96.0,2159.57,545
44b6_12dfb391,53,610.0,335.8,4.589,0.0335,96.0,2151.0,544
44b6_12dfb391,54,621.0,342.48,4.5784,0.0331,98.0,2189.0,558
44b6_12dfb391,55,621.0,340.25,4.657,0.0343,103.0,2205.57,547
44b6_12dfb391,56,631.0,343.22,4.5744,0.0332,106.0,2201.0,547
44b6_12dfb391,57,634.0,348.41,4.6182,0.0329,108.0,2243.0,537
44b6_12dfb391,58,635.0,341.73,4.6586,0.0344,109.0,2227.0,537
44b6_12dfb391,59,644.0,352.11,4.574,0.0334,108.0,2254.57,543
44b6_12dfb391,60,639.0,358.04,4.4576,0.0311,103.0,2235.0,541
44b6_12dfb391,61,644.0,357.3,4.5144,0.0327,103.0,2257.0,544
44b6_12dfb391,62,638.0,358.04,4.5038,0.0321,103.0,2250.57,548
44b6_12dfb391,63,649.0,363.97,4.4371,0.0311,104.0,2264.0,551
44b6_12dfb391,64,644.0,354.34,4.5945,0.0335,103.0,2272.0,528
44b6_12dfb391,65,650.0,357.3,4.5676,0.0331,103.0,2282.0,545
44b6_12dfb391,66,648.0,354.34,4.6058,0.0334,107.0,2280.0,566
44b6_12dfb391,67,652.0,352.85,4.5571,0.0329,106.0,2260.0,552
44b6_12dfb391,68,653.0,345.44,4.626,0.0333,108.0,2251.0,563
44b6_12dfb391,69,665.0,356.56,4.559,0.0333,111.0,2290.57,575
44b6_12dfb391,70,660.0,352.11,4.6093,0.034,110.0,2283.0,566
44b6_12dfb391,71,663.0,354.34,4.5945,0.0339,111.0,2291.0,578
44b6_12dfb391,72,663.0,355.82,4.6091,0.0346,118.0,2303.0,558
44b6_12dfb391,73,668.0,350.63,4.6602,0.0353,120.0,2302.0,562
44b6_12dfb391,74,675.0,363.23,4.4957,0.0333,119.0,2308.0,552
44b6_12dfb391,75,676.0,355.82,4.5641,0.0353,117.0,2300.0,564
44b6_12dfb391,76,681.0,358.04,4.6251,0.0354,121.0,2337.0,567
44b6_12dfb391,77,691.0,359.53,4.5755,0.0347,124.0,2336.0,575
44b6_12dfb391,78,692.0,357.3,4.5144,0.0341,127.0,2305.0,584
44b6_12dfb391,79,698.0,357.3,4.5256,0.0339,128.0,2315.0,589
44b6_12dfb391,80,698.0,358.04,4.5693,0.0345,128.0,2334.0,593
44b6_12dfb391,81,709.0,363.97,4.4344,0.0326,130.0,2323.0,586
44b6_12dfb391,82,706.0,361.01,4.5124,0.0326,124.0,2335.0,558
44b6_12dfb391,83,708.0,369.16,4.4912,0.032,123.0,2366.0,550
44b6_12dfb391,84,710.0,364.71,4.5597,0.0338,124.0,2373.0,572
44b6_12dfb391,85,719.0,363.23,4.537,0.0337,130.0,2367.0,579
44b6_12dfb391,86,716.0,369.16,4.3991,0.0326,122.0,2340.0,593
44b6_12dfb391,87,732.0,367.68,4.4006,0.0318,129.0,2350.0,597
44b6_12dfb391,88,735.0,371.39,4.3701,0.0308,125.0,2358.0,605
44b6_12dfb391,89,734.0,380.28,4.2837,0.03,120.0,2363.0,606
44b6_12dfb391,90,744.0,381.76,4.2685,0.0289,118.0,2373.57,597
44b6_12dfb391,91,747.0,384.73,4.2601,0.0295,119.0,2386.0,597
44b6_12dfb391,92,752.0,379.54,4.2815,0.0295,119.0,2377.0,590
44b6_12dfb391,93,758.0,383.25,4.3105,0.0297,120.0,2410.0,602
44b6_12dfb391,94,770.0,384.73,4.2861,0.0295,121.0,2419.0,599
44b6_12dfb391,95,771.0,383.25,4.1879,0.0289,123.0,2376.0,610
44b6_12dfb391,96,770.0,385.47,4.2493,0.0302,127.0,2408.0,600
44b6_12dfb391,97,770.0,386.95,4.2124,0.0285,124.0,2400.0,597
44b6_12dfb391,98,775.0,389.92,4.2547,0.0288,124.0,2434.0,579
44b6_12dfb391,99,773.0,392.14,4.2077,0.0271,122.0,2423.0,567
44b6_144b256d,0,748.0,334.32,2.7518,0.0028,91.0,1668.0,455
44b6_144b256d,1,757.0,334.32,2.7488,0.0029,92.0,1676.0,447
44b6_144b256d,2,755.0,332.84,2.716,0.0024,94.0,1659.0,426
44b6_144b256d,3,747.0,329.13,2.7527,0.0026,93.0,1653.0,427
44b6_144b256d,4,755.0,332.1,2.7341,0.0024,94.0,1663.0,445
44b6_144b256d,5,762.0,338.03,2.7263,0.0024,95.0,1683.57,455
44b6_144b256d,6,757.0,337.29,2.7869,0.003,95.0,1697.0,442
44b6_144b256d,7,764.0,338.03,2.7365,0.0026,97.0,1689.0,423
44b6_144b256d,8,771.0,343.22,2.733,0.0026,98.0,1709.0,390
44b6_144b256d,9,764.0,340.99,2.7654,0.0029,98.0,1707.0,412
44b6_144b256d,10,764.0,346.92,2.7499,0.0028,99.0,1718.0,417
44b6_144b256d,11,765.0,346.18,2.7875,0.003,100.0,1730.0,389
44b6_144b256d,12,764.0,347.66,2.7153,0.0025,100.0,1708.0,413
44b6_144b256d,13,759.0,344.7,2.7154,0.0027,100.0,1695.0,420
44b6_144b256d,14,759.0,343.96,2.7881,0.0032,102.0,1718.0,404
44b6_144b256d,15,763.0,347.66,2.8032,0.0033,103.0,1737.57,405
44b6_144b256d,16,757.0,344.7,2.8024,0.0032,104.0,1723.0,439
44b6_144b256d,17,755.0,343.22,2.8524,0.0036,105.0,1734.0,472
44b6_144b256d,18,762.0,344.7,2.8634,0.0037,107.0,1749.0,419
44b6_144b256d,19,766.0,341.73,2.8911,0.0041,108.0,1754.0,433
44b6_144b256d,20,764.0,341.73,2.8941,0.0041,109.0,1753.0,449
44b6_144b256d,21,752.0,337.29,2.9055,0.0042,108.0,1732.0,418
44b6_144b256d,22,757.0,340.25,2.9772,0.0048,109.0,1770.0,433
44b6_144b256d,23,750.0,338.77,3.0138,0.0051,110.0,1771.0,428
44b6_144b256d,24,745.0,334.32,3.0719,0.0056,111.0,1772.0,393
44b6_144b256d,25,738.0,335.06,3.0352,0.0053,113.0,1755.0,425
44b6_144b256d,26,745.0,335.06,3.0293,0.0052,116.0,1760.0,422
44b6_144b256d,27,743.0,334.32,3.0031,0.005,117.0,1747.0,375
44b6_144b256d,28,752.0,338.03,2.9761,0.0048,120.0,1758.0,354
44b6_144b256d,29,749.0,339.51,2.966,0.0047,122.0,1756.0,354
44b6_144b256d,30,743.0,335.06,2.9815,0.0049,123.0,1742.0,366
44b6_144b256d,31,745.0,332.84,2.9474,0.0046,125.0,1726.0,382
44b6_144b256d,32,740.0,332.1,2.9526,0.0046,126.0,1720.57,382
44b6_144b256d,33,741.0,329.87,2.9799,0.0049,129.0,1724.0,375
44b6_144b256d,34,738.0,327.65,2.9666,0.0047,132.0,1710.0,390
44b6_144b256d,35,736.0,325.43,2.9824,0.0049,135.0,1706.57,395
44b6_144b256d,36,734.0,325.43,3.0606,0.0055,137.0,1730.0,382
44b6_144b256d,37,734.0,321.72,3.0368,0.0053,138.0,1711.0,392
44b6_144b256d,38,735.0,323.94,2.9758,0.0048,140.0,1699.0,385
44b6_144b256d,39,734.0,321.72,2.9902,0.0049,142.0,1696.0,391
44b6_144b256d,40,736.0,320.24,2.9947,0.005,145.0,1695.0,410
44b6_144b256d,41,732.0,317.27,3.0321,0.0053,147.0,1694.0,408
44b6_144b256d,42,728.0,313.57,3.1126,0.006,148.0,1704.0,381
44b6_144b256d,43,724.0,315.05,3.117,0.0061,150.0,1706.0,383
44b6_144b256d,44,734.0,319.5,3.1675,0.0065,155.0,1746.0,399
44b6_144b256d,45,727.0,314.31,3.2102,0.007,156.0,1736.0,426
44b6_144b256d,46,731.0,315.79,3.2237,0.0072,158.0,1749.0,431
44b6_144b256d,47,731.0,314.31,3.1689,0.0067,159.0,1727.0,437
44b6_144b256d,48,732.0,313.57,3.2242,0.0073,163.0,1743.0,420
44b6_144b256d,49,731.0,313.57,3.2625,0.0077,164.0,1754.0,444
44b6_144b256d,50,728.0,315.05,3.3455,0.0084,166.0,1782.0,436
44b6_144b256d,51,728.0,314.31,3.382,0.0091,166.0,1791.0,379
44b6_144b256d,52,733.0,316.53,3.412,0.0094,167.0,1813.0,408
44b6_144b256d,53,729.0,314.31,3.4298,0.0097,164.0,1807.0,422
44b6_144b256d,54,732.0,314.31,3.5284,0.0106,167.0,1841.0,416
44b6_144b256d,55,735.0,315.05,3.5455,0.0111,169.0,1852.0,447
44b6_144b256d,56,732.0,312.08,3.5535,0.0111,171.0,1841.0,436
44b6_144b256d,57,735.0,314.31,3.5316,0.0111,171.0,1845.0,441
44b6_144b256d,58,737.0,316.53,3.5731,0.0121,173.0,1868.0,424
44b6_144b256d,59,739.0,315.79,3.6227,0.0128,174.0,1883.0,423
44b6_144b256d,60,740.0,314.31,3.6684,0.0138,175.0,1893.0,423
44b6_144b256d,61,743.0,312.08,3.733,0.0146,178.0,1908.0,424
44b6_144b256d,62,750.0,312.82,3.8232,0.0153,182.0,1946.0,399
44b6_144b256d,63,753.0,313.57,3.8525,0.0164,183.0,1961.0,380
44b6_144b256d,64,744.0,312.82,3.8872,0.0171,183.0,1960.0,389
44b6_144b256d,65,748.0,315.79,4.0058,0.0195,188.0,2013.0,381
44b6_144b256d,66,750.0,319.5,4.0425,0.0201,191.0,2041.57,373
44b6_144b256d,67,749.0,320.98,4.0283,0.0202,191.0,2042.0,384
44b6_144b256d,68,744.0,320.98,4.0595,0.0208,192.0,2047.0,355
44b6_144b256d,69,754.0,324.68,4.0316,0.0204,197.0,2063.0,311
44b6_144b256d,70,752.0,323.2,3.9913,0.0204,192.0,2042.0,316
44b6_144b256d,71,757.0,327.65,3.9371,0.0199,191.0,2047.0,346
44b6_144b256d,72,751.0,325.43,3.9302,0.0197,197.0,2030.0,310
44b6_144b256d,73,749.0,326.17,3.9949,0.0216,196.0,2052.0,322
44b6_144b256d,74,752.0,327.65,3.9768,0.0209,194.0,2055.0,345
44b6_144b256d,75,743.0,323.94,4.0933,0.0224,190.0,2069.0,342
44b6_144b256d,76,741.0,323.94,4.084,0.0226,190.0,2064.0,349
44b6_144b256d,77,746.0,329.87,4.047,0.0219,183.0,2081.0,373
44b6_144b256d,78,748.0,326.91,4.0684,0.0221,184.0,2078.0,358
44b6_144b256d,79,746.0,328.39,4.0835,0.023,180.0,2087.0,345
44b6_144b256d,80,750.0,334.32,4.1038,0.0231,182.0,2122.0,327
44b6_144b256d,81,754.0,338.03,4.1269,0.0243,184.0,2149.0,338
44b6_144b256d,82,749.0,340.99,4.1086,0.0249,181.0,2150.0,327
44b6_144b256d,83,747.0,341.73,4.0646,0.0244,182.0,2136.0,290
44b6_144b256d,84,751.0,346.92,4.0989,0.0248,182.0,2173.0,285
44b6_144b256d,85,746.0,346.92,4.0816,0.0252,182.0,2162.0,286
44b6_144b256d,86,747.0,348.41,4.047,0.025,181.0,2157.0,308
44b6_144b256d,87,749.0,351.37,4.0429,0.0256,180.0,2169.57,328
44b6_144b256d,88,754.0,356.56,4.047,0.026,178.0,2197.0,312
44b6_144b256d,89,754.0,359.53,4.047,0.0263,175.0,2209.0,313
44b6_144b256d,90,756.0,360.27,4.1025,0.0265,177.0,2234.0,321
44b6_144b256d,91,751.0,363.97,4.1337,0.0271,173.0,2255.57,312
44b6_144b256d,92,751.0,370.64,4.0713,0.026,176.0,2260.0,269
44b6_144b256d,93,756.0,375.09,4.055,0.0262,176.0,2277.0,301
44b6_144b256d,94,767.0,383.25,4.0548,0.0264,180.0,2321.0,298
44b6_144b256d,95,771.0,388.44,4.0213,0.026,180.0,2333.0,301
44b6_144b256d,96,757.0,386.21,3.9538,0.0247,178.0,2284.0,314
44b6_144b256d,97,769.0,395.85,3.8575,0.0228,174.0,2296.0,330
44b6_144b256d,98,772.0,399.56,3.8843,0.0233,175.0,2324.0,320
44b6_144b256d,99,774.0,398.07,3.8083,0.0213,170.0,2290.0,294
44b6_1574802b,0,153.0,394.37,4.1459,0.0254,10.0,1788.0,300
44b6_1574802b,1,153.0,392.14,4.1669,0.0246,10.0,1787.0,298
44b6_1574802b,2,150.0,389.92,4.1881,0.0256,10.0,1783.0,300
44b6_1574802b,3,150.0,392.88,4.1666,0.0246,9.0,1787.0,296
44b6_1574802b,4,151.0,392.88,4.2521,0.026,9.0,1821.57,292
44b6_1574802b,5,149.0,386.95,4.2227,0.0262,9.0,1783.0,304
44b6_1574802b,6,149.0,395.11,4.0926,0.0251,9.0,1766.0,302
44b6_1574802b,7,149.0,395.85,4.1834,0.0268,9.0,1805.0,296
44b6_1574802b,8,149.0,394.37,4.2017,0.0253,9.0,1806.0,292
44b6_1574802b,9,145.0,391.4,4.2156,0.0266,9.0,1795.0,299
44b6_1574802b,10,144.0,392.14,4.1388,0.0251,9.0,1767.0,296
44b6_1574802b,11,144.0,389.92,4.2163,0.0273,9.0,1788.0,295
44b6_1574802b,12,144.0,386.95,4.2848,0.0281,10.0,1802.0,295
44b6_1574802b,13,142.0,383.99,4.2319,0.0283,9.0,1767.0,297
44b6_1574802b,14,139.0,381.02,4.2123,0.0281,10.0,1744.0,297
44b6_1574802b,15,137.0,375.09,4.3083,0.03,9.0,1753.0,293
44b6_1574802b,16,136.0,372.13,4.3318,0.0306,9.0,1748.0,284
44b6_1574802b,17,136.0,374.35,4.3141,0.0297,9.0,1751.0,285
44b6_1574802b,18,138.0,376.58,4.2674,0.0295,9.0,1745.0,304
44b6_1574802b,19,135.0,368.42,4.2506,0.029,9.0,1701.0,295
44b6_1574802b,20,134.0,363.97,4.1954,0.029,9.0,1661.0,302
44b6_1574802b,21,132.0,361.01,4.2354,0.0297,9.0,1661.0,299
44b6_1574802b,22,129.0,356.56,4.1984,0.0298,9.0,1626.0,290
44b6_1574802b,23,126.0,349.15,4.3019,0.0326,9.0,1628.0,280
44b6_1574802b,24,124.0,343.22,4.2364,0.0314,9.0,1578.0,279
44b6_1574802b,25,124.0,341.92,4.2378,0.0313,9.0,1573.0,294
44b6_1574802b,26,123.0,344.7,4.1166,0.031,9.0,1542.0,297
44b6_1574802b,27,120.0,339.51,4.0987,0.0319,9.0,1511.57,286
44b6_1574802b,28,117.0,331.36,4.1828,0.0354,9.0,1503.0,291
44b6_1574802b,29,114.0,323.2,4.2976,0.0375,9.0,1503.0,292
44b6_1574802b,30,113.0,318.01,4.3489,0.0388,8.0,1496.0,287
44b6_1574802b,31,110.5,304.67,4.4458,0.043,9.0,1465.0,279
44b6_1574802b,32,108.0,295.77,4.5339,0.0468,9.0,1449.0,269
44b6_1574802b,33,105.0,280.95,4.6007,0.0501,9.0,1397.57,270
44b6_1574802b,34,103.0,277.24,4.653,0.0531,9.0,1393.0,265
44b6_1574802b,35,104.0,276.5,4.7088,0.0547,9.0,1406.0,265
44b6_1574802b,36,101.0,266.12,4.93,0.0589,9.0,1413.0,260
44b6_1574802b,37,98.0,256.49,5.0802,0.061,9.0,1401.0,248
44b6_1574802b,38,96.0,249.07,5.1953,0.0658,9.0,1390.0,240
44b6_1574802b,39,95.0,242.4,5.33,0.07,9.0,1387.0,251
44b6_1574802b,40,95.0,242.4,5.3011,0.0711,9.0,1380.0,246
44b6_1574802b,41,91.0,228.32,5.5405,0.0782,9.0,1356.0,244
44b6_1574802b,42,90.0,220.9,5.6631,0.0838,9.0,1341.0,238
44b6_1574802b,43,88.0,212.01,5.809,0.0892,8.0,1319.57,242
44b6_1574802b,44,84.0,200.89,6.073,0.0951,8.0,1304.0,238
44b6_1574802b,45,84.0,194.96,6.1808,0.0985,8.0,1289.0,236
44b6_1574802b,46,82.0,189.03,6.3535,0.0991,8.0,1283.0,225
44b6_1574802b,47,80.0,183.84,6.4295,0.1023,8.0,1262.0,226
44b6_1574802b,48,79.0,180.13,6.4896,0.1058,8.0,1248.0,225
44b6_1574802b,49,79.0,180.87,6.4852,0.1061,8.0,1252.0,225
44b6_1574802b,50,77.0,174.94,6.611,0.1088,8.0,1233.57,208
44b6_1574802b,51,75.0,169.76,6.9158,0.1118,8.0,1249.0,218
44b6_1574802b,52,73.0,160.12,7.2321,0.1164,8.0,1231.0,205
44b6_1574802b,53,72.0,155.67,7.4452,0.1185,8.0,1231.0,203
44b6_1574802b,54,69.0,149.74,7.5168,0.1222,8.0,1194.57,207
44b6_1574802b,55,69.0,148.26,7.5611,0.1226,8.0,1190.0,208
44b6_1574802b,56,67.0,137.14,7.9117,0.1285,8.0,1152.0,202
44b6_1574802b,57,61.0,116.38,9.2159,0.1352,8.0,1133.57,185
44b6_1574802b,58,60.0,113.42,9.4606,0.1352,8.0,1133.0,182
44b6_1574802b,59,60.0,114.9,9.4778,0.1352,7.0,1149.0,187
44b6_1574802b,60,60.0,113.42,9.6458,0.1342,7.0,1154.0,178
44b6_1574802b,61,60.0,115.64,9.5035,0.1321,7.0,1159.0,187
44b6_1574802b,62,61.0,114.9,9.7476,0.1334,7.0,1181.0,180
44b6_1574802b,63,60.0,112.68,9.8512,0.1332,7.0,1170.0,174
44b6_1574802b,64,59.0,109.71,9.9079,0.1354,7.0,1146.0,178
44b6_1574802b,65,58.0,107.49,10.0902,0.1354,7.0,1142.57,180
44b6_1574802b,66,58.0,105.26,10.3455,0.1363,7.0,1147.0,176
44b6_1574802b,67,56.0,99.33,10.7215,0.1381,7.0,1121.0,178
44b6_1574802b,68,55.0,97.85,10.9351,0.1381,7.0,1125.0,168
44b6_1574802b,69,55.0,97.11,11.1936,0.1379,6.0,1142.0,169
44b6_1574802b,70,54.0,94.14,11.4612,0.138,6.0,1133.0,167
44b6_1574802b,71,55.0,94.89,11.6457,0.1389,7.0,1160.0,157
44b6_1574802b,72,53.0,90.44,12.0083,0.1395,6.0,1139.0,159
44b6_1574802b,73,53.0,90.44,12.1299,0.1398,6.0,1150.0,155
44b6_1574802b,74,54.0,89.7,12.5869,0.14,6.0,1183.0,154
44b6_1574802b,75,53.0,88.95,12.7256,0.1408,6.0,1185.0,151
44b6_1574802b,76,52.0,86.73,13.098,0.1405,6.0,1188.0,153
44b6_1574802b,77,52.0,86.73,13.317,0.14,6.0,1207.0,159
44b6_1574802b,78,51.0,85.99,13.176,0.1406,6.0,1184.0,161
44b6_1574802b,79,51.0,83.02,13.478,0.1401,6.0,1170.0,160
44b6_1574802b,80,50.0,82.28,13.3753,0.1409,6.0,1150.57,155
44b6_1574802b,81,50.0,80.06,13.8522,0.1416,6.0,1159.0,152
44b6_1574802b,82,49.0,79.32,14.2464,0.1416,6.0,1179.0,147
