dataset,weight,gt_edges,pred_edges,tp,precision,recall,f1
6bba_a90a0b9c,0.8,1112,37519,648,0.017271249233721583,0.5827338129496403,0.0335481866894463
6bba_ab78413d,0.8,1138,10864,282,0.025957290132547866,0.2478031634446397,0.046992167972004666
6bba_acd782a8,0.8,330,18115,185,0.010212531051614683,0.5606060606060606,0.020059636757928975
6bba_ae82a791,0.8,1471,8710,1079,0.12388059701492538,0.7335146159075459,0.21196346134957272
6bba_aeee7805,0.8,768,5695,668,0.11729587357330992,0.8697916666666666,0.2067151477641962
6bba_af149c94,0.8,1317,9749,896,0.09190686224228126,0.680334092634776,0.1619374661124164
6bba_afb141ff,0.8,626,6918,443,0.06403584851113038,0.707667731629393,0.1174443266171792
6bba_b1ae37b9,0.8,579,23259,470,0.02020723160926953,0.8117443868739206,0.039432838325362866
6bba_b204cac7,0.8,811,9646,458,0.04748082106572673,0.5647348951911221,0.08759682509323899
6bba_b329af44,0.8,1268,60956,870,0.014272590064964893,0.6861198738170347,0.027963486757521215
6bba_b693381b,0.8,935,6785,683,0.10066322770817981,0.7304812834224599,0.17694300518134715
6bba_bb9f20c3,0.8,1879,25762,1233,0.04786119090132754,0.6562001064395955,0.08921529611808546
6bba_bbb708ca,0.8,861,6828,662,0.09695371997656707,0.7688734030197445,0.1721940434386786
6bba_c27cba08,0.8,493,6373,361,0.05664522203044092,0.7322515212981744,0.10515584037285172
6bba_c328f2fd,0.8,500,31595,300,0.009495173286912486,0.6,0.018694500701043774
6bba_c73a1d11,0.8,710,15570,245,0.01573538856775851,0.34507042253521125,0.030098280098280094
6bba_cdcfe533,0.8,1348,28093,926,0.03296194781618197,0.6869436201780416,0.06290547196087089
6bba_cf35214c,0.8,817,34352,675,0.019649510945505357,0.8261933904528764,0.03838607864881003
6bba_cff5865f,0.8,1501,45342,1077,0.02375281196241895,0.7175216522318454,0.045983391328480235
6bba_d0fc38b5,0.8,813,7281,569,0.07814860596071968,0.6998769987699877,0.14059797380775882
6bba_d1acb6ff,0.8,643,12675,454,0.03581854043392505,0.7060653188180405,0.06817840516594083
6bba_d2b9fc0c,0.8,921,23521,602,0.025594149908592323,0.6536373507057546,0.04925947140168562
6bba_d3da753b,0.8,857,20087,466,0.0231990839846667,0.543757292882147,0.0444996180290298
6bba_d5eae175,0.8,519,7072,287,0.040582579185520364,0.5529865125240848,0.07561586088789357
6bba_d6ecebbb,0.8,862,6481,605,0.09334979169881191,0.7018561484918794,0.16478278632711427
6bba_d82a4fc6,0.8,530,26818,446,0.016630621224550675,0.8415094339622642,0.03261664472721954
6bba_debd7bfa,0.8,729,10287,484,0.047049674346262275,0.663923182441701,0.0878721859114016
6bba_df673a83,0.8,654,18161,509,0.028027091019217003,0.7782874617737003,0.054105766675524844
6bba_e16ffc58,0.8,942,9209,576,0.0625475078727332,0.6114649681528662,0.11348635602403703
6bba_e5e44988,0.8,634,5763,347,0.06021169529758806,0.5473186119873817,0.10848835391589808
6bba_ebdf3b34,0.8,803,53667,589,0.010975087111260178,0.7334993773349938,0.021626583440425923
6bba_ebff6e76,0.8,1264,42832,681,0.015899327605528576,0.5387658227848101,0.030887155297532658
6bba_ed9377fd,0.8,508,5793,347,0.05989987916450889,0.6830708661417323,0.11014124742104427
6bba_edf14583,0.8,760,53328,560,0.010501050105010502,0.7368421052631579,0.020706996006507914
6bba_eebc57a5,0.8,989,12432,565,0.04544723294723295,0.5712841253791708,0.08419640861336712
6bba_ef7b4f7e,0.8,1201,6663,994,0.14918205012757016,0.8276436303080766,0.2527975584944049
6bba_f17befbc,0.8,1015,20815,648,0.031131395628152776,0.638423645320197,0.05936784241868988
6bba_f1fde7e0,0.8,446,8144,230,0.02824165029469548,0.515695067264574,0.05355064027939464
6bba_f20478e9,0.8,963,7133,649,0.09098556007290061,0.6739356178608515,0.16032608695652176
6bba_f4ae811c,0.8,965,8290,747,0.09010856453558504,0.7740932642487046,0.1614262560777958
6bba_f8ffd5e7,0.8,370,28858,245,0.008489846836232587,0.6621621621621622,0.01676474613384426
6bba_fbc898dc,0.8,639,5821,559,0.09603160968905686,0.8748043818466353,0.17306501547987616
6bba_fc516dc6,0.8,762,10357,463,0.04470406488365357,0.6076115485564304,0.08328087058188686
6bba_fc5f39dc,0.8,458,13558,294,0.021684614249889364,0.6419213973799127,0.04195205479452055
6bba_fc83837d,0.8,923,12801,564,0.04405905788610265,0.6110509209100758,0.0821917808219178
6bba_fe670320,0.8,680,10562,428,0.04052262829009657,0.6294117647058823,0.07614303504714463
44b6_0113de3b,1.0,50,27404,30,0.0010947306962487229,0.6,0.0021854738835870914
44b6_0b24845f,1.0,49,29161,25,0.0008573094201159082,0.5102040816326531,0.0017117425539198907
44b6_0c582fdc,1.0,70,26397,45,0.0017047391749062393,0.6428571428571429,0.003400460951373408
44b6_0db75fae,1.0,151,15147,127,0.008384498580577012,0.8410596026490066,0.016603477578768466
44b6_12dfb391,1.0,773,60911,563,0.00924299387631134,0.7283311772315654,0.018254328513066596
44b6_144b256d,1.0,119,68350,90,0.0013167520117044623,0.7563025210084033,0.002628926959645971
44b6_1574802b,1.0,153,17056,112,0.006566604127579738,0.7320261437908496,0.013016444883491197
44b6_18ced818,1.0,99,74103,69,0.0009311363912392211,0.696969696969697,0.0018597881458720792
44b6_1d530831,1.0,271,33311,196,0.005883942241301672,0.7232472324723247,0.011672920016675602
44b6_24264f12,1.0,221,24731,157,0.0063483077918402,0.7104072398190046,0.012584161590253287
44b6_267148e4,1.0,277,18514,140,0.007561845090202009,0.5054151624548736,0.014900750359214518
44b6_2a2eff9f,1.0,210,50159,163,0.0032496660619230847,0.7761904761904762,0.006472234906390835
44b6_2f31fc2f,1.0,85,20394,32,0.0015690889477297245,0.3764705882352941,0.0031251525953415694
44b6_33b596bf,1.0,49,20617,33,0.001600620846873939,0.673469387755102,0.003193651408109939
44b6_341df25f,1.0,209,7847,196,0.024977698483496878,0.937799043062201,0.04865938430983119
44b6_3a861e03,1.0,919,41121,683,0.016609518251015296,0.7431991294885746,0.03249286393910561
44b6_3bb3690f,1.0,396,31815,251,0.007889360364607889,0.6338383838383839,0.015584738132935953
44b6_40c45f5a,1.0,198,32971,141,0.004276485396257317,0.7121212121212122,0.008501914438180228
44b6_415c0a3a,1.0,322,51124,193,0.0037751349659651046,0.5993788819875776,0.0075030128678614475
44b6_53f95252,1.0,68,37204,50,0.0013439415116654123,0.7352941176470589,0.0026829791800815628
44b6_551a5dba,1.0,224,60230,140,0.002324423044994189,0.625,0.004631620736427697
44b6_5740d24b,1.0,170,16147,151,0.009351582337276274,0.888235294117647,0.018508304222589932
44b6_587a1e22,1.0,371,17126,262,0.01529837673712484,0.706199460916442,0.02994799108418586
44b6_5f15d135,1.0,273,30528,171,0.005601415094339622,0.6263736263736264,0.011103535599493522
44b6_668e0cc7,1.0,631,34500,446,0.012927536231884059,0.7068145800316957,0.025390680595485472
44b6_66f9292d,1.0,198,50991,105,0.002059186915338001,0.5303030303030303,0.004102443884428295
44b6_706092f0,1.0,117,75907,78,0.0010275732145915396,0.6666666666666666,0.002051983584131327
44b6_71a4179f,1.0,119,70209,87,0.0012391573729863693,0.7310924369747899,0.002474121260379934
44b6_74d0c52e,1.0,139,13209,98,0.007419183889772125,0.7050359712230215,0.014683847767455798
44b6_7a302da0,1.0,507,68009,348,0.005116969812818892,0.6863905325443787,0.010158211220736764
44b6_7e557709,1.0,560,58212,409,0.0070260427403284545,0.7303571428571428,0.013918192336486761
44b6_808952d6,1.0,179,16081,175,0.010882407810459549,0.9776536312849162,0.02152521525215252
44b6_81c256f0,1.0,197,10765,191,0.017742684626103112,0.9695431472081218,0.034847655537310715
44b6_87bba6c4,1.0,149,23532,74,0.0031446540880503146,0.4966442953020134,0.006249736075334657
44b6_8cc6506c,1.0,396,31672,253,0.00798812831523112,0.6388888888888888,0.015778969689410005
44b6_8f5ab931,1.0,604,25512,432,0.016933207902163686,0.7152317880794702,0.03308316740695359
44b6_8f9ecab4,1.0,370,75714,282,0.0037245423567636104,0.7621621621621621,0.0074128594711108785
44b6_90724892,1.0,103,22727,82,0.003608043296519558,0.7961165048543689,0.0071835304424003495
44b6_949adeb1,1.0,378,34116,238,0.006976198850979012,0.6296296296296297,0.013799501362555805
44b6_95029e92,1.0,198,7376,197,0.02670824295010846,0.9949494949494949,0.052020068655928176
44b6_97725144,1.0,221,38600,154,0.003989637305699482,0.6968325791855203,0.007933850235697176
44b6_996155de,1.0,377,10440,341,0.03266283524904214,0.9045092838196287,0.0630489045021725
44b6_9be80b04,1.0,220,62235,149,0.0023941512010926327,0.6772727272727272,0.004771435433512129
44b6_9bfa6a0a,1.0,259,65536,175,0.0026702880859375,0.6756756756756757,0.005319553157534767
44b6_a21120c2,1.0,286,21046,190,0.009027843770787799,0.6643356643356644,0.01781361335083443
44b6_a2bb48bb,1.0,410,61498,221,0.0035936128004162736,0.5390243902439025,0.007139626542611617
44b6_aaf8b0ea,1.0,206,21075,195,0.009252669039145907,0.9466019417475728,0.01832620647525962
44b6_abf82518,1.0,94,25272,89,0.003521684077239633,0.9468085106382979,0.007017267208073799
44b6_b2c44266,1.0,168,60833,129,0.0021205595647099435,0.7678571428571429,0.004229438861658006
44b6_c15fded2,1.0,102,19017,59,0.0031024872482515644,0.5784313725490197,0.006171870913750719
44b6_c50204e0,1.0,325,44472,178,0.004002518438568088,0.5476923076923077,0.007946960733977722
44b6_c771cb04,1.0,223,50570,133,0.0026300177971129127,0.5964125560538116,0.005236942098320634
44b6_c8e2a523,1.0,164,35335,132,0.0037356728456204896,0.8048780487804879,0.007436829206456519
44b6_c96cfa10,1.0,616,43161,452,0.010472417228516485,0.7337662337662337,0.0206501130730749
44b6_cf2536e8,1.0,75,52930,37,0.0006990364632533535,0.49333333333333335,0.0013960947080464108
44b6_cf8fed6b,1.0,188,38105,154,0.004041464374753969,0.8191489361702128,0.008043245501788839
44b6_d29c9ab2,1.0,1328,40888,960,0.023478771277636472,0.7228915662650602,0.045480386583285966
44b6_d2f34f90,1.0,281,23237,198,0.008520893402762835,0.7046263345195729,0.01683816651075772
44b6_d5e7d891,1.0,893,42711,504,0.011800238814356958,0.5643896976483762,0.023117145216035227
44b6_d754aa59,1.0,70,6740,53,0.007863501483679525,0.7571428571428571,0.015565345080763583
44b6_d78e09d9,1.0,451,20808,308,0.014801999231064974,0.6829268292682927,0.02897596312150148
44b6_db3c847b,1.0,162,14981,115,0.007676390094119218,0.7098765432098766,0.01518853595720795
44b6_ddf577ad,1.0,647,52291,426,0.008146717408349428,0.6584234930448223,0.01609429899127281
44b6_deabac95,1.0,124,13313,91,0.00683542402163299,0.7338709677419355,0.013544690034978045
44b6_e28840c6,1.0,309,76836,229,0.0029803737831224945,0.7411003236245954,0.005936872123922483
44b6_e29f0176,1.0,50,10616,13,0.0012245666917859834,0.26,0.0024376523532720793
44b6_e31261b4,1.0,113,65281,92,0.0014092921370689787,0.8141592920353983,0.002813713796372756
44b6_e35b117d,1.0,266,31709,149,0.004698981361758491,0.5601503759398496,0.009319781078967943
44b6_e57ff5c6,1.0,186,16680,94,0.0056354916067146285,0.5053763440860215,0.011146685639748608
44b6_eb2880fc,1.0,379,40080,273,0.006811377245508982,0.7203166226912929,0.013495143231419463
44b6_f28707c6,1.0,61,17462,34,0.0019470850990722713,0.5573770491803278,0.003880614050105576
6bba_05b6850b,1.0,845,7953,598,0.07519175154029926,0.7076923076923077,0.1359399863605365
6bba_05db0fb1,1.0,1183,67163,866,0.012894004139183776,0.7320371935756551,0.0253416439879437
6bba_062c8d37,1.0,898,7430,585,0.07873485868102288,0.6514476614699332,0.14048991354466858
6bba_07477033,1.0,602,5841,455,0.07789762027050162,0.7558139534883721,0.14123855346888095
6bba_07e24132,1.0,345,34040,240,0.007050528789659225,0.6956521739130435,0.013959575396248366
6bba_085bf656,1.0,1168,8855,771,0.0870694522868436,0.6601027397260274,0.15384615384615385
6bba_09961292,1.0,1871,32783,1382,0.04215599548546503,0.7386424371993586,0.0797599122756392
6bba_0c7fa718,1.0,659,13102,367,0.028010990688444513,0.5569044006069803,0.053339146864326725
6bba_0e7c0d07,1.0,198,20583,117,0.005684302579798863,0.5909090909090909,0.011260285838025118
6bba_12665c0e,1.0,998,7893,740,0.09375395920435829,0.7414829659318637,0.16646046563941067
6bba_13f19531,1.0,704,5984,534,0.0892379679144385,0.7585227272727273,0.159688995215311
6bba_15403b9a,1.0,729,6635,440,0.06631499623210249,0.6035665294924554,0.11950027159152636
6bba_1d0d8384,1.0,1365,20943,801,0.03824666953158573,0.5868131868131868,0.07181280258203335
6bba_1ebfb80d,1.0,719,11805,473,0.04006776789495976,0.6578581363004172,0.07553497285212392
6bba_1f58c2f6,1.0,299,27767,168,0.0060503475348435195,0.5618729096989966,0.011971780802394355
6bba_207c6aaf,1.0,450,11731,194,0.016537379592532604,0.4311111111111111,0.03185288564157294
6bba_20852818,1.0,909,10840,641,0.05913284132841328,0.7051705170517052,0.10911566941867394
6bba_2312ac41,1.0,1132,11514,886,0.07694980024318221,0.7826855123674912,0.14012335916495336
6bba_23af9eeb,1.0,499,5269,376,0.07136078952362877,0.7535070140280561,0.130374479889043
6bba_2540cd90,1.0,523,5761,281,0.04877625412254817,0.5372848948374761,0.08943348185868874
6bba_2646afc7,1.0,721,6801,450,0.06616674018526687,0.624133148404993,0.11964902951342726
6bba_268e1230,1.0,609,5117,386,0.07543482509282783,0.6338259441707718,0.13482361159622772
6bba_2819ca14,1.0,949,6056,654,0.10799207397622193,0.6891464699683878,0.18672376873661672
6bba_283bf9f1,1.0,1288,17477,890,0.05092407163700864,0.6909937888198758,0.09485744737543299
6bba_312f0dc3,1.0,500,8876,302,0.03402433528616494,0.604,0.064419795221843
6bba_32db13fc,1.0,811,35358,423,0.011963346343118955,0.5215782983970407,0.023390196024219635
6bba_337b1b3a,1.0,1213,30045,875,0.0291229821933766,0.7213520197856554,0.055985667669076714
6bba_372c8cb8,1.0,1007,8592,753,0.08763966480446927,0.7477656405163853,0.15689134284821335
6bba_3a1849c2,1.0,1142,8178,689,0.08425042797750061,0.6033274956217163,0.1478540772532189
6bba_3abfe10a,1.0,935,49472,620,0.012532341526520052,0.6631016042780749,0.024599757970123197
6bba_3c5691b6,1.0,746,7645,587,0.07678221059516023,0.7868632707774799,0.13991181027291144
6bba_3db54e20,1.0,474,18732,268,0.014307068118727312,0.5654008438818565,0.027907945433718634
6bba_3fda6b25,1.0,1179,10845,886,0.08169663439372983,0.7514843087362172,0.14737192282102463
6bba_43fea39d,1.0,880,6196,692,0.11168495803744351,0.7863636363636364,0.19559072922555118
6bba_474be664,1.0,286,29458,74,0.0025120510557403762,0.25874125874125875,0.004975793437331899
6bba_48816121,1.0,918,21396,668,0.03122078893251075,0.7276688453159041,0.05987272564309401
6bba_4aa14c89,1.0,681,6947,577,0.08305743486397006,0.8472834067547724,0.15128474042999476
6bba_4f99ce20,1.0,1010,6454,730,0.11310814998450573,0.7227722772277227,0.19560557341907825
6bba_4ffd3da3,1.0,689,16260,365,0.022447724477244774,0.5297532656023222,0.0430703876334887
6bba_55b7eebe,1.0,688,6540,525,0.08027522935779817,0.7630813953488372,0.14526840066408414
6bba_55c70843,1.0,467,35172,286,0.00813146821335153,0.6124197002141327,0.016049833048065322
6bba_57b7cc1e,1.0,1592,66697,816,0.01223443333283356,0.5125628140703518,0.023898431665421955
6bba_5a4d9360,1.0,722,5834,424,0.07267740829619472,0.5872576177285319,0.1293471629042099
6bba_5b28472a,1.0,724,7536,567,0.07523885350318471,0.7831491712707183,0.13728813559322034
6bba_5c039895,1.0,1145,9343,756,0.08091619394198865,0.6602620087336245,0.14416475972540047
6bba_5c824876,1.0,1130,22014,848,0.03852094121922413,0.7504424778761062,0.07328033183546491
6bba_5dfe9ad1,1.0,1487,24415,1015,0.041572803604341596,0.6825823806321453,0.07837232646127713
6bba_5f89039d,1.0,885,6104,592,0.09698558322411534,0.6689265536723163,0.169409071397911
6bba_61dd1e0d,1.0,543,10414,398,0.03821778375264068,0.7329650092081031,0.07264762252441363
6bba_61ecbe65,1.0,614,5837,387,0.0663011821140997,0.6302931596091205,0.1199813982328321
6bba_6321a359,1.0,798,5817,614,0.10555269039023552,0.7694235588972431,0.18563869992441423
6bba_6479435d,1.0,580,21879,294,0.013437542849307555,0.506896551724138,0.02618104100805913
6bba_67ebd073,1.0,438,16173,275,0.01700364805540098,0.6278538812785388,0.03311058936849076
6bba_6ca87370,1.0,1052,8386,679,0.08096828046744574,0.6454372623574145,0.14388641661368934
6bba_6db0e9b4,1.0,440,27284,352,0.012901334115232371,0.8,0.02539316116000577
6bba_6feb10f0,1.0,1343,8218,139,0.016914091019712824,0.10349962769918093,0.029076456437611125
6bba_6feeb0b1,1.0,1343,10350,791,0.07642512077294686,0.5889798957557707,0.13529462071324724
6bba_705ec2c9,1.0,562,6074,393,0.06470200856108001,0.699288256227758,0.11844484629294756
6bba_718b21f9,1.0,652,6558,357,0.05443732845379689,0.5475460122699386,0.09902912621359224
6bba_74686d6a,1.0,576,26418,421,0.015936104171398287,0.7309027777777778,0.031192116766688892
6bba_767a1e17,1.0,658,39172,374,0.009547636066578168,0.5683890577507599,0.018779814210394177
6bba_76db78c1,1.0,604,6106,420,0.06878480183426139,0.695364238410596,0.12518628912071536
6bba_784a78c9,1.0,1739,12985,1380,0.10627647285329227,0.7935595169637722,0.18744906275468626
6bba_786893ac,1.0,1395,60488,847,0.01400277741039545,0.607168458781362,0.027374238482297232
6bba_789f8168,1.0,681,10310,491,0.047623666343355964,0.7209985315712188,0.08934582840505867
6bba_78a7bd97,1.0,832,33424,380,0.011369076112972715,0.4567307692307692,0.022185894441849607
6bba_7af54fde,1.0,1092,10117,916,0.09054067411287932,0.8388278388278388,0.16344009278258542
6bba_7b5d3b2c,1.0,555,6767,407,0.06014482045219447,0.7333333333333333,0.11117181098060637
6bba_7d3058ae,1.0,1173,9915,820,0.0827029752899647,0.6990622335890878,0.1479076479076479
6bba_7f87b3d8,1.0,934,9918,592,0.05968945351885461,0.6338329764453962,0.1091043125691117
6bba_80d12824,1.0,654,9938,458,0.04608573153552022,0.7003058103975535,0.08648036253776435
6bba_825bd1c6,1.0,930,11147,571,0.051224544720552614,0.613978494623656,0.09455990726173719
6bba_87289e13,1.0,699,16205,435,0.026843566800370255,0.6223175965665236,0.051467108376715566
6bba_8b7818bf,1.0,725,6898,537,0.07784865178312554,0.7406896551724138,0.14088941361668633
6bba_907271db,1.0,921,7603,535,0.07036696041036433,0.5808903365906624,0.1255279211637729
6bba_91951b3a,1.0,1148,11119,812,0.07302815001349042,0.7073170731707317,0.13238770685579196
6bba_96833384,1.0,721,5169,526,0.10176049526020507,0.7295423023578363,0.17860780984719865
6bba_969618f6,1.0,658,12988,545,0.04196181090237142,0.8282674772036475,0.07987688699985344
6bba_971fa5e0,1.0,767,7105,511,0.07192118226600985,0.666232073011734,0.12982723577235772
6bba_9a41d029,1.0,1353,18663,983,0.05267106038686171,0.7265336289726534,0.09822142286171064
6bba_9e23430b,1.0,891,7940,678,0.0853904282115869,0.7609427609427609,0.15354999433812708
6bba_a5e926bb,1.0,698,8096,487,0.06015316205533597,0.6977077363896849,0.11075733454628156
6bba_a90a0b9c,1.0,1112,37533,650,0.017318093411131538,0.5845323741007195,0.03363953939707595
6bba_ab78413d,1.0,1138,10873,281,0.02584383334866182,0.2469244288224956,0.04679044209474648
6bba_acd782a8,1.0,330,18129,186,0.010259804732748635,0.5636363636363636,0.020152771006013325
6bba_ae82a791,1.0,1471,8732,1084,0.12414109024278516,0.7369136641740313,0.21248652357149858
6bba_aeee7805,1.0,768,5706,671,0.11759551349456712,0.8736979166666666,0.20729070126660487
6bba_af149c94,1.0,1317,9765,896,0.09175627240143369,0.680334092634776,0.1617036635986284
6bba_afb141ff,1.0,626,6929,445,0.0642228315774282,0.7108626198083067,0.11780277961614825
6bba_b1ae37b9,1.0,579,23268,471,0.020242392986075296,0.8134715025906736,0.03950182412882123
6bba_b204cac7,1.0,811,9650,460,0.04766839378238342,0.5672009864364982,0.08794570308765892
6bba_b329af44,1.0,1268,60967,874,0.014335624190135647,0.6892744479495269,0.028087089258455853
6bba_b693381b,1.0,935,6802,685,0.10070567480152896,0.732620320855615,0.17707121623368233
6bba_bb9f20c3,1.0,1879,25786,1237,0.04797176762584348,0.6583288983501863,0.08942707392011567
6bba_bbb708ca,1.0,861,6844,666,0.0973115137346581,0.7735191637630662,0.172874756651525
6bba_c27cba08,1.0,493,6389,363,0.056816403192987947,0.7363083164300203,0.1054925893635571
6bba_c328f2fd,1.0,500,31631,301,0.009515981157725017,0.602,0.018735800317450438
6bba_c73a1d11,1.0,710,15578,248,0.01591988702015663,0.3492957746478873,0.030451866404715127
6bba_cdcfe533,1.0,1348,28129,926,0.032919762522663445,0.6869436201780416,0.06282864606303219
6bba_cf35214c,1.0,817,34382,678,0.019719620731778256,0.8298653610771114,0.0385238216994801
6bba_cff5865f,1.0,1501,45373,1081,0.023824741586406014,0.7201865423051299,0.04612365063788028
6bba_d0fc38b5,1.0,813,7294,571,0.0782835207019468,0.7023370233702337,0.14086591834217344
6bba_d1acb6ff,1.0,643,12694,456,0.035922483062864344,0.7091757387247278,0.06838119517132787
6bba_d2b9fc0c,1.0,921,23529,605,0.025712949976624593,0.6568946796959826,0.04948875255623723
6bba_d3da753b,1.0,857,20090,467,0.023245395719263314,0.544924154025671,0.044588723922280034
6bba_d5eae175,1.0,519,7076,287,0.04055963821368005,0.5529865125240848,0.07557603686635946
6bba_d6ecebbb,1.0,862,6495,607,0.09345650500384911,0.7041763341067285,0.1650129128720946
6bba_d82a4fc6,1.0,530,26833,447,0.016658592032199156,0.8433962264150944,0.03267185615612323
6bba_debd7bfa,1.0,729,10302,486,0.04717530576587071,0.6666666666666666,0.0881153113951591
6bba_df673a83,1.0,654,18186,510,0.028043549983503793,0.7798165137614679,0.054140127388535034
6bba_e16ffc58,1.0,942,9233,576,0.062384923643452835,0.6114649681528662,0.11321867321867322
6bba_e5e44988,1.0,634,5791,348,0.060093248143671216,0.5488958990536278,0.10832684824902725
6bba_ebdf3b34,1.0,803,53678,590,0.010991467640374083,0.7347447073474471,0.021658926965364072
6bba_ebff6e76,1.0,1264,42845,682,0.015917843388960205,0.5395569620253164,0.030923394318619787
6bba_ed9377fd,1.0,508,5802,348,0.05997931747673216,0.6850393700787402,0.11030110935023771
6bba_edf14583,1.0,760,53334,559,0.010481118986012675,0.7355263157894737,0.02066772655007949
6bba_eebc57a5,1.0,989,12444,564,0.04532304725168756,0.570273003033367,0.0839723070051366
6bba_ef7b4f7e,1.0,1201,6680,995,0.14895209580838323,0.8284762697751873,0.25250602715391446
6bba_f17befbc,1.0,1015,20831,657,0.0315395324276319,0.6472906403940887,0.06014831090359792
6bba_f1fde7e0,1.0,446,8160,231,0.028308823529411765,0.5179372197309418,0.053683476644201714
6bba_f20478e9,1.0,963,7143,649,0.09085818283634327,0.6739356178608515,0.16012830002467307
6bba_f4ae811c,1.0,965,8320,748,0.08990384615384615,0.7751295336787565,0.16112008616047388
6bba_f8ffd5e7,1.0,370,28890,244,0.00844582900657667,0.6594594594594595,0.01667805878332194
6bba_fbc898dc,1.0,639,5826,560,0.09612083762444215,0.8763693270735524,0.17324052590873937
6bba_fc516dc6,1.0,762,10377,463,0.044617904982172114,0.6076115485564304,0.08313134033575725
6bba_fc5f39dc,1.0,458,13580,296,0.021796759941089837,0.6462882096069869,0.042171249465735854
6bba_fc83837d,1.0,923,12841,565,0.04399968849778055,0.6121343445287107,0.08209822725951758
6bba_fe670320,1.0,680,10579,429,0.040552037054542016,0.6308823529411764,0.07620570210498268
