dataset,gt_node_id,has_prev,has_next,prev_detected,next_detected,both_surrounding_detected,dist_delta_t2_um,interp_error_um,is_recovered_node
44b6_66f9292d,302000000009.0,True,True,True,False,False,,,False
44b6_66f9292d,303000000009.0,True,True,False,False,False,,,False
44b6_66f9292d,304000000009.0,True,True,False,False,False,,,False
44b6_66f9292d,305000000009.0,True,True,False,False,False,,,False
44b6_66f9292d,305000000014.0,True,True,True,True,True,0.8125,4.875,True
44b6_66f9292d,306000000009.0,True,True,False,False,False,,,False
44b6_66f9292d,307000000009.0,True,True,False,True,False,,,False
44b6_66f9292d,309000000014.0,True,True,True,False,False,,,False
44b6_66f9292d,310000000014.0,True,True,False,False,False,,,False
44b6_66f9292d,311000000014.0,True,True,False,False,False,,,False
44b6_66f9292d,312000000014.0,True,True,False,False,False,,,False
44b6_66f9292d,313000000014.0,True,True,False,False,False,,,False
44b6_66f9292d,314000000014.0,True,True,False,False,False,,,False
44b6_66f9292d,315000000014.0,True,True,False,False,False,,,False
44b6_66f9292d,316000000014.0,True,True,False,False,False,,,False
44b6_66f9292d,317000000014.0,True,True,False,False,False,,,False
44b6_66f9292d,318000000014.0,True,True,False,True,False,,,False
44b6_66f9292d,320000000009.0,True,True,True,False,False,,,False
44b6_66f9292d,321000000009.0,True,True,False,False,False,,,False
44b6_66f9292d,322000000009.0,True,True,False,False,False,,,False
44b6_66f9292d,323000000009.0,True,True,False,False,False,,,False
44b6_66f9292d,324000000009.0,True,True,False,True,False,,,False
44b6_66f9292d,326000000009.0,True,True,True,False,False,,,False
44b6_66f9292d,326000000014.0,True,True,True,True,True,0.5745242597140698,3.734407688141454,True
44b6_66f9292d,327000000009.0,True,True,False,True,False,,,False
44b6_66f9292d,330000000014.0,True,True,True,True,True,2.4375,5.970631248033997,True
44b6_66f9292d,331000000009.0,True,True,True,True,True,2.632800908728193,1.7473473198680336,True
44b6_66f9292d,333000000009.0,True,True,True,True,True,4.1429533547941375,3.7454399357752353,True
44b6_706092f0,447000000016.0,True,True,True,False,False,,,False
44b6_706092f0,448000000016.0,True,True,False,True,False,,,False
44b6_706092f0,451000000016.0,True,True,True,False,False,,,False
44b6_706092f0,452000000016.0,True,True,False,True,False,,,False
44b6_706092f0,477000000011.0,True,True,True,False,False,,,False
44b6_706092f0,478000000011.0,True,True,False,True,False,,,False
44b6_706092f0,484000000011.0,True,True,True,True,True,5.343384490423649,1.166864287578037,True
44b6_71a4179f,271000000031.0,False,True,False,True,False,,,False
44b6_71a4179f,276000000032.0,True,True,True,True,True,9.120289880261483,2.84375,True
44b6_74d0c52e,244000000026.0,True,True,True,True,True,0.40625,6.515849816265335,True
44b6_74d0c52e,247000000026.0,True,True,True,True,True,1.625,4.89189779763437,True
44b6_74d0c52e,253000000026.0,True,True,True,False,False,,,False
44b6_74d0c52e,254000000026.0,True,True,False,True,False,,,False
44b6_74d0c52e,256000000026.0,True,True,True,False,False,,,False
44b6_74d0c52e,257000000026.0,True,True,False,False,False,,,False
44b6_74d0c52e,258000000024.0,True,True,False,False,False,,,False
44b6_74d0c52e,259000000024.0,True,True,False,True,False,,,False
44b6_74d0c52e,296000000021.0,True,True,True,False,False,,,False
44b6_74d0c52e,297000000022.0,True,True,False,True,False,,,False
44b6_74d0c52e,299000000022.0,True,True,True,False,False,,,False
44b6_74d0c52e,300000000021.0,True,True,True,True,True,1.625,3.447145558284419,True
44b6_74d0c52e,300000000022.0,True,True,False,True,False,,,False
44b6_74d0c52e,309000000021.0,True,True,True,True,True,0.5745242597140698,2.16878151994386,True
44b6_74d0c52e,309000000022.0,True,True,True,True,True,16.26015307815397,3.362317025690766,True
44b6_74d0c52e,316000000021.0,True,True,True,True,True,10.15625,2.9083074034780094,True
44b6_74d0c52e,318000000022.0,True,True,True,False,False,,,False
44b6_74d0c52e,319000000021.0,True,True,True,False,False,,,False
44b6_74d0c52e,319000000022.0,True,True,False,False,False,,,False
44b6_74d0c52e,320000000019.0,True,True,False,False,False,,,False
44b6_74d0c52e,320000000020.0,True,True,False,True,False,,,False
44b6_74d0c52e,321000000019.0,True,True,False,True,False,,,False
44b6_74d0c52e,323000000020.0,True,True,True,False,False,,,False
44b6_74d0c52e,324000000020.0,True,True,False,True,False,,,False
44b6_74d0c52e,333000000018.0,True,True,True,True,True,3.65625,0.7323776028286229,True
44b6_7a302da0,184000000023.0,True,True,True,True,True,2.9295104113144914,6.662995408410545,True
44b6_7a302da0,186000000023.0,True,True,True,True,True,5.154734625807618,5.222327553699117,True
44b6_7a302da0,198000000004.0,True,True,True,True,True,1.6750116604071745,0.930835688037905,True
44b6_7a302da0,209000000023.0,True,True,True,True,True,5.87308811976289,3.570611653222036,True
44b6_7a302da0,216000000024.0,True,True,True,True,True,5.658407737606049,1.1844121036404516,True
44b6_7a302da0,218000000024.0,True,True,True,True,True,3.374565944310468,1.3626039237889342,True
44b6_7a302da0,221000000004.0,True,True,True,True,True,4.33756303988772,3.734407688141454,True
44b6_7a302da0,223000000020.0,True,True,True,True,True,7.803807664371284,2.4794566094459083,True
44b6_7a302da0,237000000005.0,True,True,True,True,True,3.494694639736067,5.547953240272488,True
44b6_7a302da0,241000000005.0,True,True,True,True,True,4.958913218891817,2.4794566094459083,True
44b6_7a302da0,248000000005.0,True,True,True,True,True,2.4375,1.21875,True
44b6_7a302da0,250000000005.0,True,True,True,False,False,,,False
44b6_7a302da0,251000000005.0,True,True,False,False,False,,,False
44b6_7a302da0,252000000005.0,True,True,False,False,False,,,False
44b6_7a302da0,253000000005.0,True,True,False,True,False,,,False
44b6_7a302da0,257000000005.0,True,True,True,False,False,,,False
44b6_7a302da0,257000000019.0,True,True,True,True,True,13.656285755101933,3.734407688141454,True
44b6_7a302da0,258000000005.0,True,True,False,False,False,,,False
44b6_7a302da0,259000000005.0,True,True,False,True,False,,,False
44b6_7a302da0,262000000005.0,True,True,True,False,False,,,False
44b6_7a302da0,263000000005.0,True,True,False,False,False,,,False
44b6_7a302da0,264000000005.0,True,True,False,False,False,,,False
44b6_7a302da0,265000000005.0,True,True,False,False,False,,,False
44b6_7a302da0,266000000005.0,True,True,False,True,False,,,False
44b6_7a302da0,272000000020.0,True,False,True,False,False,,,False
44b6_7e557709,98000000070.0,True,True,True,True,True,3.0671202393287422,1.0938616014491962,True
44b6_7e557709,101000000070.0,True,True,True,False,False,,,False
44b6_7e557709,102000000070.0,True,True,False,False,False,,,False
44b6_7e557709,103000000070.0,True,True,False,True,False,,,False
44b6_7e557709,105000000070.0,True,True,True,True,True,1.8168052317185792,0.0,True
44b6_7e557709,125000000067.0,True,True,True,True,True,3.350023320814349,1.4647552056572457,True
44b6_87bba6c4,12000000019.0,True,True,True,True,True,8.463270828999862,5.809517043718006,True
44b6_87bba6c4,15000000019.0,True,True,True,True,True,6.724634051381532,4.983811684469027,True
44b6_87bba6c4,42000000067.0,True,True,True,True,True,9.766912415139188,0.2872621298570349,True
44b6_87bba6c4,44000000021.0,True,True,True,True,True,19.988986225231635,2.6716922452118244,True
44b6_87bba6c4,56000000022.0,True,True,True,False,False,,,False
44b6_87bba6c4,57000000022.0,True,False,False,False,False,,,False
44b6_87bba6c4,62000000070.0,True,True,True,True,True,14.625,7.971200603579112,False
44b6_87bba6c4,65000000031.0,True,True,True,True,True,11.74617623952578,3.65625,True
44b6_87bba6c4,69000000032.0,True,True,True,False,False,,,False
44b6_87bba6c4,70000000032.0,True,True,False,True,False,,,False
44b6_87bba6c4,80000000035.0,True,True,True,False,False,,,False
44b6_87bba6c4,81000000035.0,True,True,False,False,False,,,False
44b6_87bba6c4,82000000035.0,True,True,False,False,False,,,False
44b6_87bba6c4,83000000035.0,True,True,False,False,False,,,False
44b6_87bba6c4,84000000035.0,True,True,False,True,False,,,False
44b6_8cc6506c,310000000002.0,True,True,True,True,True,2.1877232028983924,1.015625,True
44b6_8cc6506c,310000000005.0,True,True,True,True,True,2.0714766773970688,6.194479964553119,True
44b6_8cc6506c,311000000004.0,True,True,True,False,False,,,False
44b6_8cc6506c,312000000004.0,True,True,False,False,False,,,False
44b6_8cc6506c,313000000004.0,True,True,False,False,False,,,False
44b6_8cc6506c,314000000002.0,True,True,True,True,True,5.296851954227152,1.7473473198680336,True
44b6_8cc6506c,314000000004.0,True,True,False,True,False,,,False
44b6_8cc6506c,314000000005.0,True,True,True,True,True,1.21875,5.110521660322457,True
44b6_8cc6506c,326000000004.0,True,True,True,True,True,7.278567102287373,0.203125,True
44b6_8cc6506c,328000000004.0,True,True,True,True,True,9.492698674507688,1.4363106492851747,True
44b6_8cc6506c,332000000004.0,True,True,True,False,False,,,False
44b6_8cc6506c,333000000004.0,True,True,False,False,False,,,False
44b6_8cc6506c,334000000004.0,True,True,False,True,False,,,False
44b6_8cc6506c,339000000004.0,True,True,True,True,True,2.6012692214570947,1.687282972155234,True
44b6_8cc6506c,341000000004.0,True,True,True,True,True,1.21875,2.1971328084858683,True
44b6_8cc6506c,348000000003.0,True,True,True,False,False,,,False
44b6_8cc6506c,349000000003.0,True,True,False,True,False,,,False
44b6_8cc6506c,369000000004.0,True,True,True,False,False,,,False
44b6_8cc6506c,370000000004.0,True,True,False,False,False,,,False
44b6_8cc6506c,371000000004.0,True,True,False,True,False,,,False
44b6_8cc6506c,374000000002.0,True,True,True,True,True,6.147678042358757,1.7824146411890247,True
44b6_8cc6506c,383000000005.0,True,True,True,True,True,12.058167939720361,4.7420008715335555,True
44b6_8cc6506c,386000000005.0,True,True,True,True,True,13.559259405476393,3.94920136309229,True
44b6_8cc6506c,388000000004.0,True,True,True,True,True,0.9084026158592896,0.203125,True
44b6_8cc6506c,388000000005.0,True,True,True,False,False,,,False
44b6_8cc6506c,389000000005.0,True,True,False,False,False,,,False
44b6_8cc6506c,390000000004.0,True,True,True,True,True,1.8168052317185792,1.6750116604071745,True
44b6_8cc6506c,390000000005.0,True,True,False,True,False,,,False
44b6_8cc6506c,391000000003.0,True,True,True,True,True,7.379897738112636,1.5469539121286064,True
44b6_8cc6506c,393000000005.0,True,True,True,True,True,2.632800908728193,2.9991046841099096,True
44b6_8f5ab931,126000000015.0,False,True,False,True,False,,,False
44b6_8f5ab931,127000000009.0,True,True,True,True,True,4.89189779763437,4.246235695074521,True
44b6_8f5ab931,128000000015.0,True,True,True,False,False,,,False
44b6_8f5ab931,129000000016.0,True,True,False,False,False,,,False
44b6_8f5ab931,129000000047.0,True,True,True,True,True,10.998801426178218,5.078125,True
44b6_8f5ab931,130000000016.0,True,True,False,False,False,,,False
44b6_8f5ab931,131000000010.0,True,True,True,False,False,,,False
44b6_8f5ab931,131000000016.0,True,True,False,True,False,,,False
44b6_8f5ab931,131000000035.0,True,True,True,False,False,,,False
44b6_8f5ab931,132000000010.0,True,True,False,True,False,,,False
44b6_8f5ab931,132000000035.0,True,True,False,True,False,,,False
44b6_8f5ab931,132000000046.0,True,True,True,True,True,4.89189779763437,5.045520329027027,True
44b6_8f5ab931,136000000016.0,True,True,True,False,False,,,False
44b6_8f5ab931,137000000016.0,True,True,False,False,False,,,False
44b6_8f5ab931,138000000016.0,True,True,False,True,False,,,False
44b6_8f5ab931,140000000069.0,True,True,True,False,False,,,False
44b6_8f5ab931,141000000069.0,True,True,False,False,False,,,False
44b6_8f5ab931,142000000015.0,True,True,True,True,True,8.135149910265945,0.4542013079296448,True
44b6_8f5ab931,142000000068.0,True,True,False,True,False,,,False
44b6_8f5ab931,144000000015.0,True,True,True,True,True,8.64654239060331,4.067574955132972,True
44b6_8f5ab931,144000000069.0,False,True,False,True,False,,,False
44b6_8f5ab931,145000000010.0,True,True,True,True,True,10.444655107398233,2.6716922452118244,True
44b6_8f5ab931,154000000010.0,True,True,True,True,True,9.647902945718307,0.8125,True
44b6_8f5ab931,154000000057.0,True,True,True,True,True,2.632800908728193,1.0357383386985344,True
44b6_8f5ab931,157000000066.0,True,True,True,True,True,7.3125,3.374565944310468,True
44b6_8f5ab931,161000000010.0,True,True,True,True,True,9.967623368938053,2.648425977113576,True
44b6_8f5ab931,162000000064.0,True,True,True,True,True,4.318496736423452,4.56466665164336,True
44b6_8f5ab931,165000000010.0,True,True,True,True,True,5.998209368219819,3.778343407665587,True
44b6_8f5ab931,165000000064.0,True,True,True,False,False,,,False
44b6_8f5ab931,166000000056.0,True,True,True,True,True,1.6750116604071745,0.8375058302035873,True
44b6_8f5ab931,166000000064.0,True,True,False,True,False,,,False
44b6_8f5ab931,167000000010.0,True,True,True,True,True,5.202538442914189,1.7235727791422095,True
44b6_8f5ab931,167000000057.0,True,True,True,False,False,,,False
44b6_8f5ab931,168000000056.0,True,True,True,False,False,,,False
44b6_8f5ab931,168000000057.0,True,True,False,False,False,,,False
44b6_8f5ab931,169000000053.0,True,True,False,True,False,,,False
44b6_8f5ab931,169000000054.0,True,True,False,True,False,,,False
44b6_8f5ab931,171000000060.0,True,True,True,True,True,9.165417765301264,3.816372265073862,True
44b6_8f5ab931,172000000010.0,True,True,True,True,True,3.6336104634371584,2.0714766773970688,True
44b6_8f5ab931,173000000054.0,True,True,True,False,False,,,False
44b6_8f5ab931,174000000055.0,True,True,False,True,False,,,False
44b6_8f5ab931,175000000011.0,True,True,True,True,True,8.492471390149042,2.445948898817185,True
44b6_8f5ab931,175000000062.0,True,True,True,False,False,,,False
44b6_8f5ab931,176000000054.0,True,True,True,False,False,,,False
44b6_8f5ab931,176000000062.0,True,True,False,False,False,,,False
44b6_8f5ab931,177000000011.0,True,True,True,True,True,11.051194788347548,5.450415695155737,True
44b6_8f5ab931,177000000054.0,True,True,False,False,False,,,False
44b6_8f5ab931,177000000062.0,True,True,False,False,False,,,False
44b6_8f5ab931,178000000054.0,True,True,False,True,False,,,False
44b6_8f5ab931,178000000055.0,True,True,True,True,True,1.86167137607581,1.0938616014491962,True
44b6_8f5ab931,178000000062.0,True,True,False,True,False,,,False
44b6_8f5ab931,186000000060.0,True,True,True,True,True,6.345827861674157,1.21875,True
44b6_8f5ab931,188000000040.0,True,True,True,False,False,,,False
44b6_8f5ab931,189000000040.0,True,True,False,False,False,,,False
44b6_8f5ab931,190000000039.0,True,True,False,True,False,,,False
44b6_8f5ab931,191000000050.0,True,True,True,True,True,0.0,5.296851954227152,True
44b6_8f5ab931,191000000058.0,True,True,True,True,True,2.9295104113144914,0.9951052080056662,True
44b6_8f5ab931,196000000056.0,True,True,True,True,True,1.4647552056572457,7.1209726830767295,False
44b6_8f5ab931,198000000056.0,True,True,True,True,True,3.471001521535247,6.124142956620543,True
44b6_8f5ab931,199000000011.0,True,True,True,True,True,7.44668550430324,3.494694639736067,True
44b6_8f5ab931,201000000053.0,True,True,True,False,False,,,False
44b6_8f5ab931,202000000011.0,True,True,True,True,True,4.33756303988772,3.312868493654706,True
44b6_8f5ab931,202000000053.0,True,True,False,False,False,,,False
44b6_8f5ab931,202000000054.0,True,True,True,True,True,13.18279685091521,2.1971328084858683,True
44b6_8f5ab931,203000000053.0,True,True,False,True,False,,,False
44b6_8f5ab931,209000000037.0,True,True,True,True,True,3.8540258983302125,2.0108349089992443,True
44b6_8f5ab931,212000000011.0,True,False,True,False,False,,,False
44b6_8f5ab931,212000000037.0,True,True,True,True,True,0.9084026158592896,2.159248368211726,True
44b6_8f5ab931,217000000038.0,True,True,True,False,False,,,False
44b6_8f5ab931,217000000044.0,True,True,True,False,False,,,False
44b6_8f5ab931,218000000038.0,True,True,False,False,False,,,False
44b6_8f5ab931,218000000044.0,True,True,False,True,False,,,False
44b6_8f5ab931,219000000038.0,True,True,False,False,False,,,False
44b6_8f5ab931,220000000038.0,True,True,False,False,False,,,False
44b6_8f5ab931,221000000038.0,True,True,False,False,False,,,False
44b6_8f5ab931,222000000038.0,True,True,False,True,False,,,False
44b6_8f5ab931,225000000038.0,True,False,True,False,False,,,False
44b6_8f9ecab4,234000000009.0,True,True,True,True,True,1.1490485194281397,5.525597394173774,True
44b6_8f9ecab4,236000000009.0,True,True,True,True,True,1.7235727791422095,5.304635723237742,True
44b6_8f9ecab4,238000000008.0,True,True,True,True,True,2.7252078475778685,1.3626039237889342,True
