dataset,pair_type,distance_um,cos_similarity,accel_norm_um,speed_ratio
44b6_3a861e03,FP_Noise_Link (TP->FP),3.6336105,-0.39999998,5.3433843,1.3333285
6bba_d2b9fc0c,True_Cell_Link (TP->TP),3.7233427,0.8914849,2.03125,1.7019181
6bba_d2b9fc0c,FP_Noise_Link (TP->FP),6.1072764,-0.33351126,7.1412234,2.7916002
6bba_8b7818bf,True_Cell_Link (TP->TP),0.9084026,-0.1825741,2.3337286,0.45643318
6bba_8b7818bf,FP_Noise_Link (TP->FP),5.138701,-0.64549714,6.6007814,2.5819757
6bba_3db54e20,True_Cell_Link (TP->TP),5.025035,0.94117635,2.1877232,1.4999955
6bba_3db54e20,FP_Noise_Link (TP->FP),5.970631,-0.49507377,8.165524,1.7822603
6bba_e16ffc58,True_Cell_Link (TP->TP),0.40625,0.3801428,5.2025385,0.07602845
6bba_e16ffc58,FP_Noise_Link (TP->FP),6.2541394,-0.6074463,10.405077,1.1704432
6bba_5f89039d,True_Cell_Link (TP->TP),1.2846752,0.70710623,0.9084026,1.4141979
6bba_5f89039d,FP_Noise_Link (TP->FP),5.3895154,0.94387966,4.542013,5.9328933
6bba_fc5f39dc,True_Cell_Link (TP->TP),5.0902977,0.9056155,3.4946947,2.7342477
6bba_fc5f39dc,FP_Noise_Link (TP->FP),6.90625,0.21821788,6.7491317,3.7096844
6bba_edf14583,True_Cell_Link (TP->TP),2.0714767,0.99886787,0.40625,1.2366865
6bba_edf14583,FP_Noise_Link (TP->FP),6.1342406,-0.513994,7.1412234,3.662186
6bba_e16ffc58,True_Cell_Link (TP->TP),0.40625,-0.24253528,1.8168052,0.24253418
6bba_e16ffc58,FP_Noise_Link (TP->FP),5.540511,-0.7646937,6.90625,3.3077252
6bba_61ecbe65,True_Cell_Link (TP->TP),4.487178,0.9756122,2.03125,1.7249889
6bba_61ecbe65,FP_Noise_Link (TP->FP),2.1877232,-0.029000735,3.4471455,0.8410182
6bba_cdcfe533,True_Cell_Link (TP->TP),3.6336105,0.67572457,2.7252078,1.2285861
6bba_cdcfe533,FP_Noise_Link (TP->FP),6.6629953,0.6783767,5.138701,2.2528732
44b6_d5e7d891,True_Cell_Link (TP->TP),0.5745243,0.7071052,0.5745243,0.70709807
44b6_d5e7d891,FP_Noise_Link (TP->FP),6.9893894,-0.81373334,7.6651096,8.60222
6bba_23af9eeb,True_Cell_Link (TP->TP),1.625,0.0,2.0714767,1.2649013
6bba_23af9eeb,FP_Noise_Link (TP->FP),4.614113,-0.47331908,5.3433843,3.591629
6bba_767a1e17,True_Cell_Link (TP->TP),8.13515,0.91040117,3.9804208,1.5403805
6bba_767a1e17,FP_Noise_Link (TP->FP),4.875,-0.48717946,8.760318,0.9230752
6bba_085bf656,True_Cell_Link (TP->TP),2.3688242,0.9044316,2.1877232,0.5802
6bba_085bf656,FP_Noise_Link (TP->FP),5.540511,0.98495555,1.6750116,1.3570465
6bba_d3da753b,True_Cell_Link (TP->TP),2.4375,0.6963105,1.8616713,1.0444615
6bba_d3da753b,FP_Noise_Link (TP->FP),2.2980971,0.61545736,2.03125,0.98472774
44b6_eb2880fc,True_Cell_Link (TP->TP),1.8168052,0.83045465,1.21875,0.830451
44b6_eb2880fc,FP_Noise_Link (TP->FP),4.1825995,-0.775562,6.0393405,1.9118418
6bba_3fda6b25,True_Cell_Link (TP->TP),1.2846752,0.894426,0.8125,2.236029
6bba_3fda6b25,FP_Noise_Link (TP->FP),2.03125,-0.42426372,2.3337286,3.5354722
6bba_05db0fb1,True_Cell_Link (TP->TP),0.0,0.0,0.5745243,0.0
6bba_05db0fb1,FP_Noise_Link (TP->FP),4.8239512,0.77413845,4.3942657,8.39628
44b6_3a861e03,True_Cell_Link (TP->TP),1.2846752,0.89442694,1.2846752,0.5590145
44b6_3a861e03,FP_Noise_Link (TP->FP),5.7019906,-0.75568897,7.5893764,2.4811683
6bba_32db13fc,True_Cell_Link (TP->TP),0.0,0.0,6.822098,0.0
6bba_32db13fc,FP_Noise_Link (TP->FP),5.984436,-0.94997776,12.646061,0.87721217
6bba_20852818,True_Cell_Link (TP->TP),0.9084026,0.10846516,1.8168052,0.54232293
6bba_20852818,FP_Noise_Link (TP->FP),4.082762,0.5550635,3.4471455,2.4374382
6bba_fc83837d,True_Cell_Link (TP->TP),0.0,0.0,0.0,0.0
6bba_fc83837d,FP_Noise_Link (TP->FP),4.614113,0.0,4.614113,461411.3
6bba_971fa5e0,True_Cell_Link (TP->TP),3.4946947,0.0,3.4946947,349469.47
6bba_971fa5e0,FP_Noise_Link (TP->FP),2.6012692,0.0,2.6012692,260126.94
6bba_76db78c1,True_Cell_Link (TP->TP),0.0,0.0,0.5745243,0.0
6bba_76db78c1,FP_Noise_Link (TP->FP),5.2025385,0.11043149,5.170718,9.055227
6bba_edf14583,True_Cell_Link (TP->TP),1.8616713,-0.74095845,4.8918977,0.5557173
6bba_edf14583,FP_Noise_Link (TP->FP),5.9982095,-0.44351777,8.063832,1.7904925
6bba_825bd1c6,True_Cell_Link (TP->TP),0.0,0.0,1.4647552,0.0
6bba_825bd1c6,FP_Noise_Link (TP->FP),4.7550344,-0.9715202,6.1878157,3.2462776
6bba_05db0fb1,True_Cell_Link (TP->TP),2.6012692,0.11043149,2.7252078,2.2638264
6bba_05db0fb1,FP_Noise_Link (TP->FP),6.6132708,-0.47780937,7.2330756,5.7553816
44b6_d5e7d891,True_Cell_Link (TP->TP),1.6750116,0.0,1.7235727,4.123004
44b6_d5e7d891,FP_Noise_Link (TP->FP),5.915089,0.8241631,5.5850143,14.55986
6bba_7f87b3d8,True_Cell_Link (TP->TP),7.4466853,0.98028487,2.6012692,1.4446274
6bba_7f87b3d8,FP_Noise_Link (TP->FP),6.512683,-0.7865756,11.036251,1.2634346
44b6_949adeb1,True_Cell_Link (TP->TP),2.7252078,0.70064896,1.9902104,1.1677434
44b6_949adeb1,FP_Noise_Link (TP->FP),5.915089,-0.023911403,6.4105167,2.534598
6bba_09961292,True_Cell_Link (TP->TP),0.0,0.0,0.0,0.0
6bba_09961292,FP_Noise_Link (TP->FP),2.3688242,0.0,2.3688242,236882.44
6bba_b329af44,True_Cell_Link (TP->TP),1.2846752,0.894426,0.8125,2.236029
6bba_b329af44,FP_Noise_Link (TP->FP),6.7491317,0.59587944,6.4233766,11.747134
6bba_f17befbc,True_Cell_Link (TP->TP),8.946728,-0.3636051,10.033635,3.833646
6bba_f17befbc,FP_Noise_Link (TP->FP),3.65625,0.7736784,2.3688242,1.5666922
6bba_5f89039d,True_Cell_Link (TP->TP),1.8616713,0.0,1.8616713,186167.14
6bba_5f89039d,FP_Noise_Link (TP->FP),5.6875,0.0,5.6875,568750.0
44b6_53f95252,True_Cell_Link (TP->TP),4.9589133,-0.3113081,5.915089,2.4412992
44b6_53f95252,FP_Noise_Link (TP->FP),4.487178,0.59753585,3.65625,2.2090614
44b6_d29c9ab2,True_Cell_Link (TP->TP),2.2980971,-0.70710635,2.9295104,2.8283923
44b6_d29c9ab2,FP_Noise_Link (TP->FP),5.7019906,-0.071247034,5.8166146,7.017748
6bba_825bd1c6,True_Cell_Link (TP->TP),8.13515,0.0,8.13515,813515.0
6bba_825bd1c6,FP_Noise_Link (TP->FP),6.894291,0.0,6.894291,689429.1
6bba_87289e13,True_Cell_Link (TP->TP),0.9084026,0.31622759,1.6750116,0.5270432
6bba_87289e13,FP_Noise_Link (TP->FP),3.3003907,0.6963105,2.4375,1.9148432
6bba_d82a4fc6,True_Cell_Link (TP->TP),1.625,0.0,2.0714767,1.2649013
6bba_d82a4fc6,FP_Noise_Link (TP->FP),6.319767,0.28459045,6.080193,4.9193115
44b6_7e557709,True_Cell_Link (TP->TP),0.9084026,0.21693039,3.2752922,0.27116227
44b6_7e557709,FP_Noise_Link (TP->FP),5.5850143,0.47633043,4.9589133,1.6671519
6bba_d5eae175,True_Cell_Link (TP->TP),1.4647552,0.52918285,3.3003907,0.38218668
6bba_d5eae175,FP_Noise_Link (TP->FP),5.2183757,0.94898826,1.9902104,1.3615884
6bba_085bf656,True_Cell_Link (TP->TP),2.2980971,0.6063389,2.0714767,0.97013843
6bba_085bf656,FP_Noise_Link (TP->FP),5.9982095,0.9524586,3.810963,2.5321355
44b6_341df25f,True_Cell_Link (TP->TP),1.6750116,-0.20180178,2.4375,1.143536
44b6_341df25f,FP_Noise_Link (TP->FP),4.3184967,-0.5479089,5.2656016,2.948252
44b6_8f5ab931,True_Cell_Link (TP->TP),3.3500233,-0.21693039,3.65625,3.687777
44b6_8f5ab931,FP_Noise_Link (TP->FP),5.6584077,-0.545837,6.201137,6.2288957
6bba_969618f6,True_Cell_Link (TP->TP),2.1877232,-0.37139058,3.4946947,1.0770277
6bba_969618f6,FP_Noise_Link (TP->FP),6.201137,-0.31445843,7.1064725,3.0528524
6bba_9e23430b,True_Cell_Link (TP->TP),1.8168052,0.4879499,1.8616713,0.97589487
6bba_9e23430b,FP_Noise_Link (TP->FP),6.8582892,0.84019727,5.3895154,3.6839223
6bba_61dd1e0d,True_Cell_Link (TP->TP),0.5745243,0.8429267,2.6012692,0.18731655
6bba_61dd1e0d,FP_Noise_Link (TP->FP),6.9420033,0.031004952,7.501888,2.2633545
6bba_09961292,True_Cell_Link (TP->TP),0.40625,0.7071037,0.40625,0.70709443
6bba_09961292,FP_Noise_Link (TP->FP),6.7491317,-0.25537688,6.918188,11.747134
6bba_5c039895,True_Cell_Link (TP->TP),1.1490486,0.15430327,2.03125,0.61721015
6bba_5c039895,FP_Noise_Link (TP->FP),4.9422445,0.46637234,4.3942657,2.654721
6bba_705ec2c9,True_Cell_Link (TP->TP),0.0,0.0,2.03125,0.0
6bba_705ec2c9,FP_Noise_Link (TP->FP),6.306696,-0.15459758,6.918188,3.1048195
6bba_d0fc38b5,True_Cell_Link (TP->TP),0.9084026,0.29276988,1.8168052,0.48794743
6bba_d0fc38b5,FP_Noise_Link (TP->FP),4.875,0.7273929,3.74544,2.6186006
44b6_d29c9ab2,True_Cell_Link (TP->TP),0.8125,-0.99999845,1.625,0.99998766
44b6_d29c9ab2,FP_Noise_Link (TP->FP),6.90625,0.70588225,6.3588185,8.499895
6bba_6feeb0b1,True_Cell_Link (TP->TP),4.082762,0.5784923,3.6336105,4.4943914
6bba_6feeb0b1,FP_Noise_Link (TP->FP),1.1490486,0.9486824,0.40625,1.2648971
6bba_b1ae37b9,True_Cell_Link (TP->TP),0.40625,-0.7071052,1.4647552,0.3535503
6bba_b1ae37b9,FP_Noise_Link (TP->FP),6.90625,0.7071067,6.147678,6.010355
6bba_e16ffc58,True_Cell_Link (TP->TP),1.4647552,0.0,1.4647552,146475.52
6bba_e16ffc58,FP_Noise_Link (TP->FP),4.3754463,0.0,4.3754463,437544.66
6bba_312f0dc3,True_Cell_Link (TP->TP),2.1877232,0.9725289,0.5745243,1.175133
6bba_312f0dc3,FP_Noise_Link (TP->FP),5.2656016,0.9091373,3.65625,2.8284118
44b6_a2bb48bb,True_Cell_Link (TP->TP),2.9575446,-0.6798997,3.3745658,5.147725
44b6_a2bb48bb,FP_Noise_Link (TP->FP),5.5850143,0.77151644,5.1547346,9.720942
6bba_05db0fb1,True_Cell_Link (TP->TP),7.1412234,0.7448389,5.8871217,3.8359
6bba_05db0fb1,FP_Noise_Link (TP->FP),6.306696,0.47792605,5.6584077,3.3876345
44b6_668e0cc7,True_Cell_Link (TP->TP),1.8168052,0.31622767,2.0714767,1.0540864
44b6_668e0cc7,FP_Noise_Link (TP->FP),6.345828,0.9958931,4.631963,3.6817658
6bba_5c039895,True_Cell_Link (TP->TP),2.03125,0.79999983,1.4647552,0.8333299
6bba_5c039895,FP_Noise_Link (TP->FP),5.170718,0.8642416,3.3003907,2.1213117
6bba_718b21f9,True_Cell_Link (TP->TP),0.0,0.0,2.03125,0.0
6bba_718b21f9,FP_Noise_Link (TP->FP),3.4710016,-0.5617974,4.9087377,1.7087923
6bba_6321a359,True_Cell_Link (TP->TP),0.0,0.0,5.6875,0.0
6bba_6321a359,FP_Noise_Link (TP->FP),3.6336105,0.1277753,6.345828,0.6388754
6bba_7f87b3d8,True_Cell_Link (TP->TP),8.797915,0.0,8.797915,879791.56
6bba_7f87b3d8,FP_Noise_Link (TP->FP),3.65625,0.0,3.65625,365625.0
6bba_debd7bfa,True_Cell_Link (TP->TP),4.02167,0.505076,3.8325548,9.899251
6bba_debd7bfa,FP_Noise_Link (TP->FP),4.3942657,0.092449985,4.3754463,10.816387
6bba_786893ac,True_Cell_Link (TP->TP),1.6750116,-0.9673823,5.2025385,0.46987015
6bba_786893ac,FP_Noise_Link (TP->FP),5.0085864,0.12940791,5.759588,1.4049964
6bba_5dfe9ad1,True_Cell_Link (TP->TP),3.8325548,0.9006863,1.8168052,1.4063298
6bba_5dfe9ad1,FP_Noise_Link (TP->FP),5.28125,-0.6306858,7.3125,1.9379185
6bba_1ebfb80d,True_Cell_Link (TP->TP),0.9084026,0.0,0.9084026,90840.266
6bba_1ebfb80d,FP_Noise_Link (TP->FP),6.345828,0.0,6.345828,634582.8
6bba_23af9eeb,True_Cell_Link (TP->TP),0.0,0.0,0.9084026,0.0
6bba_23af9eeb,FP_Noise_Link (TP->FP),4.3754463,0.16609092,4.3184967,4.8165846
6bba_05db0fb1,True_Cell_Link (TP->TP),0.9084026,0.0,0.9084026,90840.266
6bba_05db0fb1,FP_Noise_Link (TP->FP),6.306696,0.0,6.306696,630669.6
44b6_12dfb391,True_Cell_Link (TP->TP),0.8125,0.0,1.9902104,0.44721112
44b6_12dfb391,FP_Noise_Link (TP->FP),4.487178,0.52635455,3.8540258,2.469804
6bba_15403b9a,True_Cell_Link (TP->TP),2.6012692,0.75874484,2.03125,0.8407687
6bba_15403b9a,FP_Noise_Link (TP->FP),6.512683,0.95830834,3.65625,2.1049955
6bba_c328f2fd,True_Cell_Link (TP->TP),0.5745243,0.9805795,0.9084026,0.39222962
6bba_c328f2fd,FP_Noise_Link (TP->FP),6.512683,-0.8650311,7.814375,4.44623
44b6_d5e7d891,True_Cell_Link (TP->TP),2.3688242,0.53687525,2.03125,2.6076522
44b6_d5e7d891,FP_Noise_Link (TP->FP),4.450246,0.57154745,4.0010986,4.8989253
44b6_d5e7d891,True_Cell_Link (TP->TP),0.9084026,0.9486824,0.40625,0.7905625
44b6_d5e7d891,FP_Noise_Link (TP->FP),3.9804208,-0.28867507,4.450246,3.4640713
44b6_668e0cc7,True_Cell_Link (TP->TP),1.9902104,0.98552734,0.40625,0.9097135
44b6_668e0cc7,FP_Noise_Link (TP->FP),6.09375,-0.66850317,7.7294335,2.7854173
6bba_f20478e9,True_Cell_Link (TP->TP),1.2846752,0.99827427,3.0939078,0.29360944
6bba_f20478e9,FP_Noise_Link (TP->FP),2.3337286,-0.09697622,5.1547346,0.53336805
6bba_9a41d029,True_Cell_Link (TP->TP),0.5745243,0.70710576,0.9084026,0.47140068
6bba_9a41d029,FP_Noise_Link (TP->FP),4.450246,-0.91287076,5.5850143,3.6514537
6bba_0c7fa718,True_Cell_Link (TP->TP),8.165524,-0.014071952,11.955075,0.9475103
6bba_0c7fa718,FP_Noise_Link (TP->FP),6.512683,0.020583786,10.694488,0.7557181
6bba_6feeb0b1,True_Cell_Link (TP->TP),1.8168052,0.86824286,0.9084026,1.2403389
6bba_6feeb0b1,FP_Noise_Link (TP->FP),5.2656016,-0.5563486,6.201137,3.5948434
6bba_825bd1c6,True_Cell_Link (TP->TP),0.9084026,0.86824256,0.8125,0.62016946
6bba_825bd1c6,FP_Noise_Link (TP->FP),6.1072764,-0.16604148,6.512683,4.1694574
6bba_718b21f9,True_Cell_Link (TP->TP),3.2752922,0.0,3.2752922,327529.22
6bba_718b21f9,FP_Noise_Link (TP->FP),5.2025385,0.0,5.2025385,520253.88
6bba_07477033,True_Cell_Link (TP->TP),2.0714767,0.5883477,1.8616713,5.098894
6bba_07477033,FP_Noise_Link (TP->FP),4.8918977,0.9965453,4.487178,12.041298
44b6_551a5dba,True_Cell_Link (TP->TP),1.8616713,0.46290982,1.6750116,1.620171
44b6_551a5dba,FP_Noise_Link (TP->FP),4.9589133,0.05792843,5.025035,4.3156314
6bba_bb9f20c3,True_Cell_Link (TP->TP),2.3688242,-0.14002798,3.3003907,1.1902322
6bba_bb9f20c3,FP_Noise_Link (TP->FP),6.525341,0.60999423,5.540511,3.2787027
6bba_87289e13,True_Cell_Link (TP->TP),4.667457,0.23262104,4.9422445,1.5352939
6bba_87289e13,FP_Noise_Link (TP->FP),5.540511,-0.9406341,8.463271,1.8224727
6bba_1d0d8384,True_Cell_Link (TP->TP),0.0,0.0,1.21875,0.0
6bba_1d0d8384,FP_Noise_Link (TP->FP),2.9575446,0.8241632,2.0714767,2.4266832
44b6_d29c9ab2,True_Cell_Link (TP->TP),2.4375,0.6622661,2.3337286,0.7947168
44b6_d29c9ab2,FP_Noise_Link (TP->FP),6.9893894,-0.23096061,8.255976,2.2788043
44b6_d5e7d891,True_Cell_Link (TP->TP),1.625,0.99227774,1.6750116,0.49613744
44b6_d5e7d891,FP_Noise_Link (TP->FP),6.5505843,0.123076916,6.95388,1.9999939
6bba_a90a0b9c,True_Cell_Link (TP->TP),0.0,0.0,3.5648293,0.0
6bba_a90a0b9c,FP_Noise_Link (TP->FP),5.6584077,-0.25363865,7.413367,1.5872827
6bba_61dd1e0d,True_Cell_Link (TP->TP),1.8168052,0.7999998,1.1490486,0.9999945
6bba_61dd1e0d,FP_Noise_Link (TP->FP),4.3942657,0.37210417,4.082762,2.418664
6bba_d0fc38b5,True_Cell_Link (TP->TP),2.6328008,0.97421026,6.6629953,0.28613138
6bba_d0fc38b5,FP_Noise_Link (TP->FP),2.0714767,-0.7013578,10.75604,0.22512698
6bba_07e24132,True_Cell_Link (TP->TP),2.1877232,0.0,2.1877232,218772.33
6bba_07e24132,FP_Noise_Link (TP->FP),1.8616713,0.0,1.8616713,186167.14
6bba_d3da753b,True_Cell_Link (TP->TP),1.6750116,0.8072072,1.8616713,0.5717699
6bba_d3da753b,FP_Noise_Link (TP->FP),6.080193,-0.51887447,8.002197,2.075491
6bba_825bd1c6,True_Cell_Link (TP->TP),1.9902104,0.0,2.0714767,3.464041
6bba_825bd1c6,FP_Noise_Link (TP->FP),4.1429534,0.8320499,3.6787503,7.2109766
6bba_825bd1c6,True_Cell_Link (TP->TP),1.9902104,-0.35533446,3.5648293,0.85279924
6bba_825bd1c6,FP_Noise_Link (TP->FP),6.21443,0.17069718,6.2541394,2.6628647
6bba_20852818,True_Cell_Link (TP->TP),0.9084026,0.661495,4.667457,0.17407733
6bba_20852818,FP_Noise_Link (TP->FP),3.3745658,0.9746906,2.0714767,0.64666855
6bba_96833384,True_Cell_Link (TP->TP),3.3500233,0.8574927,2.4375,2.9154503
6bba_96833384,FP_Noise_Link (TP->FP),1.8168052,-0.3162276,2.4375,1.581125
6bba_b329af44,True_Cell_Link (TP->TP),7.534815,0.0,7.534815,753481.5
6bba_b329af44,FP_Noise_Link (TP->FP),4.9589133,0.0,4.9589133,495891.34
6bba_786893ac,True_Cell_Link (TP->TP),0.8125,0.3713905,2.03125,0.37138897
6bba_786893ac,FP_Noise_Link (TP->FP),6.724634,-0.10096439,7.2785673,3.0737908
6bba_5c824876,True_Cell_Link (TP->TP),2.7252078,0.9954954,1.1490486,0.7110663
6bba_5c824876,FP_Noise_Link (TP->FP),6.3588185,-0.39278048,8.617864,1.6591549
6bba_6db0e9b4,True_Cell_Link (TP->TP),2.1877232,0.65653163,1.8616713,3.8078198
6bba_6db0e9b4,FP_Noise_Link (TP->FP),6.5505843,-0.789352,7.0129623,11.401555
6bba_e5e44988,True_Cell_Link (TP->TP),2.8726213,0.695701,2.1877232,1.0540887
6bba_e5e44988,FP_Noise_Link (TP->FP),2.7252078,-0.1111111,4.0625,0.9999963
44b6_d29c9ab2,True_Cell_Link (TP->TP),1.8168052,-0.4385289,3.3003907,0.8770538
44b6_d29c9ab2,FP_Noise_Link (TP->FP),3.4946947,-0.9119214,5.4504156,1.6870466
6bba_cdcfe533,True_Cell_Link (TP->TP),5.4655347,0.8234217,3.2752922,1.5855203
6bba_cdcfe533,FP_Noise_Link (TP->FP),3.8325548,-0.32479703,5.9290237,1.1118021
6bba_a90a0b9c,True_Cell_Link (TP->TP),1.9902104,0.0,1.9902104,199021.05
6bba_a90a0b9c,FP_Noise_Link (TP->FP),4.02167,0.0,4.02167,402167.0
6bba_1ebfb80d,True_Cell_Link (TP->TP),5.0902977,0.9993628,3.2752922,2.8017695
6bba_1ebfb80d,FP_Noise_Link (TP->FP),5.915089,-0.36857703,6.7978625,3.2557461
44b6_7a302da0,True_Cell_Link (TP->TP),2.1877232,-0.74278116,3.5648293,1.3462828
44b6_7a302da0,FP_Noise_Link (TP->FP),6.95388,0.0,7.1412234,4.2792845
6bba_09961292,True_Cell_Link (TP->TP),0.0,0.0,1.21875,0.0
6bba_09961292,FP_Noise_Link (TP->FP),6.809991,-0.71585995,7.7294335,5.587639
6bba_d0fc38b5,True_Cell_Link (TP->TP),1.8616713,-0.46290982,2.6012692,1.620171
6bba_d0fc38b5,FP_Noise_Link (TP->FP),6.1072764,-0.8466487,7.1064725,5.3150263
6bba_5a4d9360,True_Cell_Link (TP->TP),3.7233427,0.0,3.7233427,372334.28
6bba_5a4d9360,FP_Noise_Link (TP->FP),6.625737,0.0,6.625737,662573.75
44b6_7e557709,True_Cell_Link (TP->TP),1.9902104,-0.89113253,3.5648293,1.18817
44b6_7e557709,FP_Noise_Link (TP->FP),6.512683,-0.84722155,7.981546,3.8881187
6bba_337b1b3a,True_Cell_Link (TP->TP),0.5745243,0.1643989,3.4471455,0.16439852
6bba_337b1b3a,FP_Noise_Link (TP->FP),2.9575446,0.78242415,2.1877232,0.8462931
6bba_ebdf3b34,True_Cell_Link (TP->TP),4.875,0.0,4.875,487500.0
6bba_ebdf3b34,FP_Noise_Link (TP->FP),4.9589133,0.0,4.9589133,495891.34
6bba_91951b3a,True_Cell_Link (TP->TP),1.625,-0.8164963,3.4471455,0.8164925
6bba_91951b3a,FP_Noise_Link (TP->FP),3.5648293,-0.1395726,4.3184967,1.7911731
44b6_7e557709,True_Cell_Link (TP->TP),1.8168052,-0.6324554,3.7233427,0.79056597
44b6_7e557709,FP_Noise_Link (TP->FP),3.65625,-0.5499719,5.28125,1.5909833
6bba_6feeb0b1,True_Cell_Link (TP->TP),2.8726213,0.0,2.8726213,287262.12
6bba_6feeb0b1,FP_Noise_Link (TP->FP),3.3003907,0.0,3.3003907,330039.1
6bba_971fa5e0,True_Cell_Link (TP->TP),0.5745243,0.64018416,4.1429534,0.1280366
6bba_971fa5e0,FP_Noise_Link (TP->FP),3.3745658,0.8174417,2.6012692,0.7520447
6bba_07e24132,True_Cell_Link (TP->TP),1.8616713,-0.84065104,5.04143,0.5516757
6bba_07e24132,FP_Noise_Link (TP->FP),4.1628237,0.78714657,2.5693505,1.2335843
44b6_2a2eff9f,True_Cell_Link (TP->TP),3.2752922,0.868243,1.8168052,1.6124436
44b6_2a2eff9f,FP_Noise_Link (TP->FP),4.8239512,0.016843038,5.2025385,2.3748567
44b6_3a861e03,True_Cell_Link (TP->TP),2.3337286,0.051899925,3.4946947,0.8563457
44b6_3a861e03,FP_Noise_Link (TP->FP),5.296852,-0.6516946,7.3687077,1.9436436
6bba_1f58c2f6,True_Cell_Link (TP->TP),1.6750116,-0.030082837,3.7233427,0.5114067
6bba_1f58c2f6,FP_Noise_Link (TP->FP),5.540511,-0.354692,7.3687077,1.6916031
6bba_2540cd90,True_Cell_Link (TP->TP),2.0714767,0.8320496,1.625,3.6054883
6bba_2540cd90,FP_Noise_Link (TP->FP),4.2413745,-0.20318556,4.3942657,7.3822827
44b6_7a302da0,True_Cell_Link (TP->TP),1.8168052,-0.89442694,3.3500233,1.1180271
44b6_7a302da0,FP_Noise_Link (TP->FP),3.2752922,0.0,3.65625,2.015552
6bba_55c70843,True_Cell_Link (TP->TP),1.21875,0.5184757,3.4471455,0.31108472
6bba_55c70843,FP_Noise_Link (TP->FP),6.5505843,0.27009785,6.6629953,1.6720301
44b6_7a302da0,True_Cell_Link (TP->TP),0.9084026,0.4961386,1.2846752,0.62016946
44b6_7a302da0,FP_Noise_Link (TP->FP),4.8918977,-0.25335938,5.4504156,3.3397145
6bba_05db0fb1,True_Cell_Link (TP->TP),0.9084026,-0.89442474,1.2846752,2.236013
6bba_05db0fb1,FP_Noise_Link (TP->FP),2.6012692,0.0,2.6328008,6.4029665
6bba_ebff6e76,True_Cell_Link (TP->TP),0.0,0.0,0.0,0.0
6bba_ebff6e76,FP_Noise_Link (TP->FP),5.6875,0.0,5.6875,568750.0
6bba_5f89039d,True_Cell_Link (TP->TP),0.5745243,0.70710576,0.9084026,0.47140068
6bba_5f89039d,FP_Noise_Link (TP->FP),3.6336105,0.89442694,2.6012692,2.9813995
6bba_07477033,True_Cell_Link (TP->TP),1.8616713,0.0,1.8616713,186167.14
6bba_07477033,FP_Noise_Link (TP->FP),6.7491317,0.0,6.7491317,674913.2
6bba_f20478e9,True_Cell_Link (TP->TP),3.25,0.9999999,0.0,0.9999969
6bba_f20478e9,FP_Noise_Link (TP->FP),1.8616713,0.21821786,3.3745658,0.5728202
6bba_6feeb0b1,True_Cell_Link (TP->TP),1.7235727,0.333333,1.625,2.9999475
6bba_6feeb0b1,FP_Noise_Link (TP->FP),6.4105167,-0.761788,6.8582892,11.157762
6bba_f4ae811c,True_Cell_Link (TP->TP),7.1296587,0.9734495,5.025035,3.2589252
6bba_f4ae811c,FP_Noise_Link (TP->FP),5.9982095,-0.99357307,8.175624,2.7417464
6bba_fc83837d,True_Cell_Link (TP->TP),2.6012692,-0.030628188,3.3745658,1.25575
6bba_fc83837d,FP_Noise_Link (TP->FP),4.337563,0.95513374,2.4375,2.0939372
6bba_6ca87370,True_Cell_Link (TP->TP),3.172914,0.27160707,3.0671203,5.522584
6bba_6ca87370,FP_Noise_Link (TP->FP),5.2183757,-0.93581885,5.759588,9.082792
6bba_2540cd90,True_Cell_Link (TP->TP),2.1877232,0.52849805,1.8616713,1.7029254
6bba_2540cd90,FP_Noise_Link (TP->FP),6.306696,-0.83517075,7.413367,4.9091372
44b6_3a861e03,True_Cell_Link (TP->TP),1.6750116,0.23529404,2.0714767,0.99999404
44b6_3a861e03,FP_Noise_Link (TP->FP),2.03125,-0.19402845,2.8726213,1.2126709
6bba_05db0fb1,True_Cell_Link (TP->TP),1.6750116,-0.6931031,3.3745658,0.84162116
6bba_05db0fb1,FP_Noise_Link (TP->FP),6.5505843,0.25318483,6.345828,3.2913864
6bba_2819ca14,True_Cell_Link (TP->TP),10.855316,0.0,10.855316,1.0855316e+06
6bba_2819ca14,FP_Noise_Link (TP->FP),5.873088,0.0,5.873088,587308.8
44b6_c96cfa10,True_Cell_Link (TP->TP),1.6750116,0.1714984,1.6750116,2.915425
44b6_c96cfa10,FP_Noise_Link (TP->FP),6.90625,-0.6239176,7.2785673,12.020605
6bba_f4ae811c,True_Cell_Link (TP->TP),3.8325548,0.9715041,0.9084026,1.029329
6bba_f4ae811c,FP_Noise_Link (TP->FP),4.337563,0.55182534,3.8540258,1.1649617
6bba_32db13fc,True_Cell_Link (TP->TP),5.2656016,0.9201247,2.0714767,1.0444638
6bba_32db13fc,FP_Noise_Link (TP->FP),5.873088,-0.95315295,10.786683,1.1649624
6bba_bb9f20c3,True_Cell_Link (TP->TP),2.6012692,0.9867972,0.5745243,0.8795338
6bba_bb9f20c3,FP_Noise_Link (TP->FP),6.0393405,-0.7299498,8.4437475,2.0420048
6bba_87289e13,True_Cell_Link (TP->TP),1.8168052,0.97298473,6.461802,0.22113264
6bba_87289e13,FP_Noise_Link (TP->FP),3.3500233,0.7435421,6.147678,0.40774843
